sample_id,K_H_cross,log_knn_radius,local_label_variance,local_evaluation_count,mse_L,mse_UQ,mse_BS,mse_FQ,mse_FQ_minus_BS,mse_G,mse_P,delta_Q,delta_BS,delta_FQ,delta_normal,dMSE_G_to_P,mae_L,mae_UQ,r2_L,r2_UQ,A_B,A_B_A,A_B_B,gamma_fold_cosine,n_eval
1347,0.040839781475209135,-0.485405502192577,0.2069052011595363,2048.0,0.11408397432796245,0.09697617234079714,0.09883156846473785,0.09881226170671378,0.11356822319912058,0.15412763109384642,0.19096150227427422,0.017107801987165314,0.0152524058632246,0.01527171262124867,0.014755961492406794,-0.0368338711804278,0.26258863455315445,0.240682632167429,0.44861717497378484,0.5313014279132466,2.281002010989181,2.1674067183939933,1.6834855727286056,0.9359049341172481,2048
1351,0.019569313945597043,-0.5238516142283195,1.0745404791904538,2048.0,0.5298978222654045,0.4746714385285208,0.47248995440199504,0.4724954442346579,0.5273582028525678,0.7781414100032982,0.9675387416689598,0.05522638373688371,0.057407867863409456,0.057402378030746604,0.05486275861790996,-0.18939733166566164,0.5092467582820401,0.47052916303640646,0.5068609954418625,0.5582563451810278,2.1061101660956543,1.960216125981934,1.655391919757037,0.9245018716510212,2048
1356,0.022064511883849662,-0.587151457334006,0.47035481034771254,2048.0,0.21118823499743142,0.18937715066171562,0.189274942083078,0.18926849667161888,0.21091344871770418,0.3007330426750596,0.4282042517043052,0.021811084335715797,0.021913292914353427,0.021919738325812538,0.021644952046085297,-0.12747120902924558,0.3470663125888368,0.3238945199473038,0.5510022851869862,0.5973738409909799,2.2064116496877566,1.8923226023192043,1.8679301604422762,0.9301393334694092,2048
1361,0.015114190985001497,-0.7957729632115877,0.3835459658933153,2048.0,0.1742717728168406,0.1510122803003659,0.15197825665047682,0.15197650770969906,0.1741954337417968,0.25247103560627204,0.3582205525774513,0.02325949251647469,0.02229351616636377,0.022295265107141526,0.02221892603209774,-0.10574951697117924,0.3145702261591652,0.28903702932340675,0.5456300200917381,0.6062733186395435,2.837442974982871,2.3546648314022733,2.357738143682557,0.9315009178997411,2048
1368,0.03893373815033357,-0.2836517915897666,0.7176693136703108,2048.0,0.34067479970278924,0.2859199039442433,0.2946957480946934,0.29479238884409625,0.33868534147154605,0.45652817026092896,0.6089475943941206,0.05475489575854592,0.045979051608095844,0.04588241085869299,0.0438929526274498,-0.15241942413319165,0.4489489445133883,0.41095885848272873,0.5253039342583743,0.6015993738369707,2.11601982791581,1.8653626126321443,1.5160362372831107,0.9411409223350167,2048
1373,0.0183464156961095,-0.828193064348418,0.417440371101512,2048.0,0.18556379659438837,0.17100412501992082,0.171443985387388,0.17144535560343346,0.18551280484972593,0.27621452050625006,0.386782325158308,0.014559671574467553,0.014119811207000371,0.014118440990954911,0.014067449246292468,-0.11056780465205795,0.32741698346608245,0.3097858544518569,0.5554723274494611,0.5903507737675509,3.009179218184771,2.7395577786637215,2.3461321145746585,0.9094579062277552,2048
1379,0.03561686482508353,-0.2580923580603419,0.26011887248576937,2048.0,0.17684443208725023,0.16828907281425398,0.16915279992723956,0.16922226633339385,0.17649332214193936,0.19056981536292783,0.242244144078465,0.008555359272996249,0.007691632160010675,0.00762216575385638,0.007271055808545507,-0.05167432871553718,0.3221363394677802,0.3127420662824093,0.32013994064607876,0.35303013116258697,1.3862487209433407,1.2057454782806067,1.2193495607261953,0.8929681396956124,2048
1397,0.0145991572152249,-0.5908578443884052,0.7094948797466114,2048.0,0.26631543934661006,0.25035041970375643,0.24869856993756223,0.24869146492616978,0.26584845368409893,0.4789364399177418,0.6289160393379414,0.01596501964285363,0.01761686940904783,0.01762397442044028,0.017156988757929148,-0.14997959942019956,0.38179805158660074,0.3661305294678848,0.6246407874828895,0.6471427393624511,2.076562571770268,1.7636529300125705,1.7883586871609307,0.9011663168274815,2048
1403,0.01655926955028688,-0.7607406588427393,0.23061398993711235,2048.0,0.13603553868721863,0.12037287327140456,0.12244814625735904,0.1224146787217682,0.13596709565612616,0.17692492041541508,0.21907143655541664,0.01566266541581407,0.013587392429859582,0.013620859965450427,0.013552416934357964,-0.04214651614000156,0.28872614889267495,0.26709669467728836,0.4101158445577605,0.478033083317149,3.0493882184160386,2.982899326646126,2.1467036941975004,0.928326450951293,2048
1409,0.026809779195065397,-0.5829310736495045,0.3819210436097721,2048.0,0.20753174454227524,0.20029546724670153,0.19790355543619012,0.19796023240604188,0.2073970177540159,0.2757418489032051,0.3550604231571768,0.007236277295573718,0.009628189106085122,0.009571512136233362,0.009436785347974014,-0.07931857425397171,0.3437993362532445,0.3348558606080083,0.4566108675741868,0.47555791806184566,2.039670524048776,1.7879812966243902,1.6711995558580184,0.8862184607398629,2048
1419,0.03724134729898358,-0.2652520551547223,1.2730765465978429,2048.0,0.6907381503158783,0.6314095753324336,0.653061977687428,0.6532223085790082,0.6787657727254499,0.9215252367206306,1.094684352375868,0.05932857498344468,0.037676172628450244,0.03751584173687006,0.025543464146441708,-0.17315911565523745,0.5765493520629199,0.5300505466681995,0.457426065885983,0.5040285856967468,1.1903378001207023,0.9893829658987042,1.0278599606605112,0.9334812088640362,2048
1429,0.019277460090966935,-0.651165008780768,0.4150890108053117,2048.0,0.16779218100897542,0.15659411411333346,0.1567058571374481,0.1566789098908858,0.16752782089719154,0.2565731280097028,0.37310946437498227,0.011198066895641956,0.011086323871527304,0.01111327111808963,0.01084891100630575,-0.11653633636527949,0.31260298872160086,0.29864411331988905,0.5957681927463152,0.6227457002305935,2.470409979968148,1.8054143434418877,2.4261186187316053,0.9143520727063112,2048
1430,0.02204917492513074,-0.4892590277588626,0.5178999186249086,2048.0,0.17302915269755198,0.15516629585180683,0.15584642957334047,0.15586208328798568,0.17237379836629999,0.3104765067363595,0.4429433106209997,0.01786285684574515,0.017182723124211513,0.017167069409566305,0.01651171507831431,-0.13246680388464016,0.3185780969594001,0.29742179028676247,0.665902336580846,0.7003932801074897,2.747998733277724,2.213613733270287,2.396018920747858,0.9292941956726037,2048
1432,0.02165042741262217,-0.7181690631783472,0.6559185766648044,2048.0,0.19873129622334124,0.18207351820795892,0.18641963566026043,0.18637942845095823,0.19845509674645165,0.3980970109404365,0.5668590535057515,0.01665777801538232,0.012311660563080806,0.012351867772383007,0.01207566829549342,-0.16876204256531502,0.32778000314179745,0.3120206389934618,0.6970183445118381,0.7224144509921322,1.9122574352736668,1.858008332207605,1.594169884927726,0.9180944217348675,2048
1434,0.03414324235341166,-0.22548665571653517,0.6672340573941706,2048.0,0.50556661440553,0.49226602515761775,0.4867576480229174,0.4855472376402489,0.5014949619340052,0.577138508691386,0.6281703768276883,0.01330058924791222,0.01880896638261259,0.020019376765281094,0.01594772429375635,-0.05103186813630223,0.5019622381936584,0.48867768586930016,0.24229495062050632,0.26222886901168774,1.4228544746192515,1.3243427928911506,1.182466042864932,0.8764838180910941,2048
1436,0.01917533919786812,-0.5436876436654273,0.3556406527324041,2048.0,0.14939078932031594,0.1273895940564589,0.13205548715753748,0.13199848777917278,0.1489111892392539,0.22085212280307465,0.3200287651925504,0.02200119526385705,0.017335302162778454,0.017392301541143157,0.016912701460081114,-0.09917664238947577,0.3033711043634121,0.2771639261502055,0.579938940690443,0.6418024962058793,2.83108477358326,2.074996720670987,2.591180326793068,0.944449859395916,2048
1446,0.014147288483503223,-0.7555888009826047,0.5035312461274133,2048.0,0.16892147301662475,0.16240911917361622,0.16052051303386894,0.16053623664088226,0.16888195481234292,0.3055213773374388,0.4420547553123062,0.006512353843008523,0.008400959982755807,0.008385236375742483,0.008345718171460653,-0.13653337797486742,0.3112436405324505,0.304287524370819,0.66452633413363,0.677459700023223,2.210791843998558,1.9140556184180229,1.9985794636205443,0.893397086433154,2048
1452,0.01881838252329306,-0.5121794261018727,0.487822381658833,2048.0,0.16730779613393645,0.15169902627067802,0.15404251087798854,0.1540151469921616,0.1668882012302631,0.28994957613647543,0.41713985686373634,0.015608769863258432,0.013265285255947917,0.01329264914177486,0.012873054238101506,-0.1271902807272609,0.31233635893293804,0.29658473561773746,0.6570313244648417,0.6890281545614458,2.4452809171698897,2.414697399267677,1.7647019596290836,0.9250893223459058,2048
1461,0.02328245681202899,-0.5125630778081424,0.39167031110600226,2048.0,0.1671287446059373,0.13539324518760198,0.14046214079033537,0.14032091357164195,0.16547171483066347,0.23608262012237669,0.342329573040841,0.03173549941833531,0.02666660381560193,0.02680783103429535,0.025150801259021527,-0.10624695291846431,0.30567917083173424,0.2740721330692976,0.5732922821390327,0.654318335221076,2.7566224471946668,2.215691368083048,2.3919836018315346,0.9558031463438537,2048
1469,0.040852529403993504,-0.24039436197787428,0.7833892877821685,2048.0,0.5500098771773265,0.5238253114505544,0.5219228436515981,0.5215949077885331,0.5442605127284053,0.650705981315796,0.734106965219454,0.02618456572677208,0.02808703352572839,0.0284149693887934,0.02266560493987213,-0.08340098390365791,0.51793689018623,0.49511955380479533,0.29790988241051386,0.33133460002556125,1.4047893849506239,1.207418577022441,1.1224245050905748,0.9100784306315292,2048
1474,0.02754549737901347,-0.5193828750852049,0.46096961035478784,2048.0,0.2258957032479062,0.20563888171645955,0.20500135812879525,0.205009497968237,0.22560295794576615,0.30710810604220073,0.42615668642793014,0.020256821531446645,0.020894345119110952,0.020886205279669195,0.02059345997752915,-0.11904858038572941,0.36624966781147283,0.3446249007070584,0.5099553242261582,0.5538992655975988,2.1915668954416616,1.8075593053055627,1.8732200489864876,0.92809671268212,2048
1480,0.02063672863900832,-0.6964096520557166,0.3003922408787993,2048.0,0.1646348526029407,0.14458422525042236,0.14680821007380196,0.14680069091157916,0.1645580018705608,0.20952832585961012,0.2837240834172007,0.020050627352518335,0.017826642529138736,0.01783416169136154,0.017757310958981642,-0.07419575755759056,0.3157774198466704,0.2930225242506657,0.4519337379644013,0.5186818912917313,2.966381134693378,2.292559562743967,2.657859402738268,0.9292126669601313,2048
1481,0.030910677532452125,-0.6432837325788934,0.5129288292141266,2048.0,0.23724087814711864,0.2212815906386993,0.22201362950986006,0.22200355368310876,0.2371418177473894,0.34622585732019173,0.47132427714443603,0.01595928750841935,0.015227248637258578,0.015237324464009883,0.015138264064280649,-0.1250984198242443,0.36680874189775176,0.3465418404650321,0.5374779801115832,0.5685920189400714,2.149395532274786,1.7651557796904829,1.878834572917634,0.9073510806105767,2048
1483,0.03010928959030949,-0.6325571160099533,0.568153524255798,2048.0,0.3267767546610104,0.310625401855472,0.3120103260365783,0.31190679955643574,0.3253642460361016,0.41809158838556915,0.5269380398176774,0.01615135280553842,0.014766428624432115,0.014869955104574673,0.013457446479665847,-0.10884645143210825,0.4244099911781417,0.4081962950460608,0.42484427058858354,0.4532720671541235,1.70370761280089,1.5804356937127895,1.434615591619676,0.9101236231627501,2048
1493,0.02747728237339066,-0.45571675484806046,0.3779907468624857,2048.0,0.16384635992260785,0.14622844352526854,0.14916172034570108,0.1491208410681072,0.16335516903868877,0.229636364933552,0.3293876897615905,0.01761791639733931,0.014684639576906772,0.014725518854500658,0.014234327970581578,-0.0997513248280385,0.31311398909035837,0.2929147381451933,0.5665334104535218,0.6131427958513838,3.05769114050031,2.752168026172267,2.332049405343824,0.9334865389381573,2048
1507,0.028989105392413755,-0.5222909453733963,0.29987993378982597,2048.0,0.17892446487649244,0.15160645799710554,0.15623201528268144,0.15621861977039536,0.17844600114097622,0.2129308857739054,0.28012225000593793,0.027318006879386902,0.022692449593811004,0.022705845106097078,0.022227381370580862,-0.06719136423203254,0.32034860281409133,0.293814593856183,0.4033463239261166,0.4944428055551041,2.2120366496250354,1.9995448357731218,1.721233618670303,0.9386370398256787,2048
1508,0.03937704813872368,-0.3414919981208575,0.8394321709690359,2048.0,0.3599802230268457,0.3134301327875556,0.319730608464214,0.3196102536528437,0.3577481813949104,0.575821517434596,0.7217767783058552,0.046550090239290076,0.04024961456263171,0.040369969374002,0.0381379277420667,-0.1459552608712592,0.45939583693609976,0.4214070444060892,0.5711622267094119,0.6266164871597266,2.0602862770024144,1.7522913248687746,1.654571947031798,0.9345553045775314,2048
1519,0.017754389689673324,-0.7723782881658575,0.36135301060539193,2048.0,0.1390836516954212,0.11822726541065223,0.12302525816498273,0.12301474604997333,0.13893200672169762,0.22509802477787622,0.3257999151061123,0.020856386284768963,0.01605839353043846,0.01606890564544787,0.01591726067172429,-0.10070189032823607,0.28673765382688665,0.26010198437298004,0.6151031052366003,0.6728205883421852,2.793869663154219,2.4136018957345406,2.2615413837109055,0.9456243118338812,2048
1521,0.015156935927467492,-0.8614774886015328,0.35793564910720044,2048.0,0.13608260911401698,0.1289106014615834,0.12862458957060016,0.12861646585822523,0.13599535619091985,0.2203254263881993,0.3236763388850882,0.007172007652433587,0.007458019543416822,0.007466143255791757,0.007378890332694621,-0.10335091249688888,0.2857095237742977,0.27411280269247806,0.6198126410335263,0.6398497836604837,2.1181832711183413,1.7926449485818077,1.8286088151139333,0.9117035526812675,2048
1524,0.014533535685483445,-0.6420344985950415,0.633422081554719,2048.0,0.20249583349870592,0.19054236373000605,0.18840491522534197,0.18841572804354761,0.20250753011725303,0.3919363541669907,0.5478856434360204,0.011953469768699876,0.01409091827336395,0.01408010545515831,0.014091802073705417,-0.15594928926902973,0.3306063447854557,0.3177443003047674,0.6803145337123631,0.6991857889413573,3.055325326481436,2.469266553826629,2.590635163537012,0.899497354786422,2048
1534,0.017191454840814163,-0.5810031961702737,0.22891928901998895,2048.0,0.15018322956447372,0.13618270412133604,0.1355792513333417,0.1355693188645813,0.14985562941220543,0.1827513432049166,0.21770419876192065,0.014000525443137679,0.01460397823113202,0.01461391069989243,0.014286310547624137,-0.03495285555700406,0.3016459453571241,0.28107806225404164,0.3439468110904368,0.4051060323298281,2.735937010616678,2.392296331636529,2.1492684074316433,0.9148331931696075,2048
1537,0.042295578781852375,-0.6260045584457893,0.20366754198587722,2048.0,0.10734328151507841,0.08703463522626087,0.09099360556945497,0.09095382350481795,0.10640849414679276,0.1548801070242125,0.18428995580232838,0.02030864628881754,0.016349675945623435,0.016389458010260455,0.01545467064197481,-0.029409848778115866,0.2523635677900401,0.22756680167115284,0.472948509770291,0.5726632021105451,2.6048717477265804,2.2161083647843522,2.205583281143005,0.9504379240132583,2048
1541,0.0173430907925723,-0.7880801400798249,0.44885248244412324,2048.0,0.217242380136272,0.20009401810780533,0.2014129717102642,0.2013939916366776,0.21719155373973736,0.303015601292389,0.41757986141151354,0.017148362028466674,0.0158294084260078,0.015848388499594412,0.01579756210305977,-0.11456426011912452,0.34903223872275424,0.33297074122834397,0.516004948990527,0.5542098441380133,2.4155783814799143,2.367433300182166,1.8144962153919735,0.9221145547598077,2048
1542,0.0308257753490916,-0.5372610940138222,0.38804922917173956,2048.0,0.2112427796950745,0.18570189333064765,0.186080724187134,0.18612307832343913,0.21059408255241815,0.24861163966658584,0.3548269016191433,0.025540886364426835,0.025162055507940484,0.025119701371635356,0.02447100422897902,-0.10621526195255748,0.3512720718239416,0.3272103218570872,0.455628915573533,0.5214475912579091,2.5584821975772507,2.162832233716921,2.0855955282798604,0.928534083721859,2048
1550,0.025722636913595397,-0.4793805895417072,1.147088546287832,2048.0,0.7038877024613114,0.659686828842051,0.6542496144659355,0.654169560526767,0.6971375201970172,0.8905452861049761,0.9993675085421869,0.044200873619260395,0.049638087995375835,0.04971814193454438,0.042967959670250244,-0.10882222243721085,0.5888482625844409,0.5529124676338955,0.3863702111408851,0.4249033076156967,1.6014142663359807,1.361184384254587,1.3642349917195884,0.9217403367806236,2048
1551,0.018300343085524556,-0.8257334518676418,0.21219187591831906,2048.0,0.11279707589122857,0.09658793210998984,0.10161848901420686,0.10159169258332938,0.11270057064714412,0.1638921323162852,0.2009833451575202,0.016209143781238736,0.01117858687702171,0.011205383307899192,0.011108878063814734,-0.03709121284123501,0.261780195925775,0.24151468309589186,0.46841944158762905,0.5448085291108398,2.508518359228577,2.104000771124032,2.1576333358954325,0.9373665692025402,2048
1553,0.032489035086159204,-0.3286175308501484,0.6026941625647627,2048.0,0.3158878275353817,0.28148336765880205,0.28009997135620973,0.2799422064949456,0.3146168116087256,0.38428686886780206,0.5249839332790877,0.03440445987657964,0.03578785617917196,0.03594562104043608,0.03467460511378001,-0.1406970644112856,0.4321303398012183,0.40666033650158206,0.47587375628275175,0.5329581981332776,2.0381813291331876,1.455377800285391,1.8851332978430717,0.931855889304513,2048
1559,0.02184437787158062,-0.7128657891022453,0.41680286330269267,2048.0,0.1957923605509696,0.16403283637830277,0.16708806670191195,0.1670621970941117,0.19549098026513861,0.26270930428220574,0.3807758413590594,0.031759524172666836,0.02870429384905765,0.028730163456857916,0.028428783171026928,-0.11806653707685366,0.3291833317624535,0.30055123263428263,0.5302518821499067,0.6064498331932571,2.970568320838221,2.7586749848658654,2.1945143950253163,0.9399095998052394,2048
1560,0.01968009257437095,-0.7432768037735917,0.44085490765235535,2048.0,0.19001075069241247,0.17049828712687645,0.1701148284169915,0.17010542359398656,0.18982329449735283,0.27711292459130643,0.4003164897612773,0.019512463565536015,0.019895922275420974,0.019905327098425907,0.01971787090336627,-0.12320356516997089,0.3356054344774366,0.31138828376780403,0.5689948157677103,0.6132553269400685,3.5341404329555113,2.811799182388537,2.98324260479654,0.9302705396631564,2048
1562,0.015344098401055991,-0.7447829905172708,0.3835315648086549,2048.0,0.18733590668751215,0.17600097928305986,0.17430511689686062,0.17430295942529886,0.18724406774389196,0.2548111799200319,0.35737837275045287,0.0113349274044523,0.013030789790651531,0.013032947262213296,0.012941108318593103,-0.10256719283042098,0.3279419907917004,0.31585415325958327,0.5115502246054386,0.5411043172656016,2.945996013685097,2.302287573763085,2.585770650387844,0.8920798243925538,2048
1573,0.02499242270371125,-0.613507261314771,0.2250210507321779,2048.0,0.13188788982999847,0.11852606315246514,0.12094980037098303,0.12093507760031491,0.13180035117274996,0.16718852121390704,0.20946209488381773,0.013361826677533328,0.010938089459015435,0.010952812229683556,0.010865273572435052,-0.04227357366991069,0.2813672124855392,0.2653718707545747,0.4138864368428684,0.47326677763345826,2.4246748740344533,1.9759632594098393,2.181549046524549,0.9244623269189636,2048
1580,0.016875272101235184,-0.6246092834179081,0.3533985097516141,2048.0,0.15243226319392253,0.135438028862439,0.13454288972297934,0.13451088804297595,0.15228289029166456,0.21576817991410113,0.3236374283230833,0.016994234331483532,0.017889373470943187,0.017921375150946578,0.017772002248688606,-0.10786924840898215,0.30373883513763134,0.2849820941192631,0.5686674986234111,0.6167555178497173,3.4728524551327014,2.8952743738926716,2.7349003302172816,0.9280869016866315,2048
1592,0.01644689214520532,-0.7041676665256171,0.4440505147717779,2048.0,0.1854764885364028,0.16060034374202348,0.1634825158713995,0.16346626538244236,0.18531724557710835,0.2794523778190636,0.40386421484516477,0.02487614479437933,0.021993972665003303,0.02201022315396045,0.021850980194665998,-0.12441183702610115,0.32673909657898836,0.3012019050865969,0.5823076826479316,0.6383286621690668,2.4348601168976938,1.7621234745722925,2.348941339889626,0.9367871359859288,2048
1593,0.017996182000228917,-0.5694844719540807,0.5141943795538044,2048.0,0.2372134316334567,0.21046757902638008,0.21136484688750223,0.21137016503417488,0.23667644311751157,0.3390409468793014,0.47176511078554456,0.026745852607076626,0.025848584745954473,0.025843266599281822,0.025306278083336686,-0.13272416390624314,0.3687823651835497,0.34169166406592544,0.5386697306195758,0.5906847927645287,2.7044214554626502,2.202896359927437,2.358153586141457,0.9264155586566309,2048
1606,0.03500294290002285,-0.417658589590354,0.2725907862220375,2048.0,0.17339364220810644,0.15682409753955753,0.15863513824446357,0.1586189514019292,0.1732841382316313,0.1997235614617292,0.2561043557307656,0.016569544668548902,0.014758503963642866,0.014774690806177243,0.01466518682970211,-0.056380794269036416,0.31764665684999005,0.30387474241701296,0.3639049778195016,0.4246903950311173,1.9757106788596024,1.632019745368141,1.8105494959451425,0.9291657358597911,2048
1627,0.028325512657719636,-0.6017112987274336,0.39782196120008156,2048.0,0.23082660163758187,0.2023260480805899,0.19802507621367416,0.19801332485141288,0.23031326742527125,0.2730276563998859,0.3653089305367272,0.028500553556991964,0.03280152542390771,0.03281327678616899,0.032299942573858376,-0.09228127413684128,0.36607821422121833,0.33912154102934244,0.4197741096513036,0.49141558834447674,2.7265659858516225,2.4430070886016506,2.102629318248239,0.9243528751235164,2048
1633,0.037495531524603276,-0.4098680365376247,0.38375333976145903,2048.0,0.22321302580828778,0.18544855173430635,0.189012098389921,0.18893016752310848,0.22156588056225762,0.25433958967329406,0.3447733820303581,0.037764474073981424,0.03420092741836678,0.034282858285179296,0.03263571303914914,-0.09043379235706406,0.3539502330280835,0.3237852305834125,0.41834245417372284,0.5167506506924966,2.508210731430157,2.1078710305954633,2.037480387654305,0.9484700678848084,2048
1636,0.02781836440897776,-0.37516294079423235,1.0414884222333278,2048.0,0.6582352020091204,0.5916597826544938,0.5860352332651579,0.5859981746798281,0.6542557660365171,0.8045049000979971,0.922749691455574,0.06657541935462663,0.0721999687439625,0.07223702732929238,0.06825759135668907,-0.11824479135757682,0.5613404083144768,0.512542579002047,0.36798605922317784,0.4319094000240912,2.034677086388645,1.7952389569414118,1.5734231127363967,0.928804832657279,2048
1642,0.02790704871638734,-0.43515795348988845,0.38401790931454083,2048.0,0.18394714669679882,0.16219633773467923,0.1630191896895971,0.16299476429319262,0.18361100794999974,0.24471670524955913,0.3507494006295142,0.02175080896211959,0.02092795700720171,0.020952382403606196,0.020616243656807115,-0.10603269537995508,0.3326633714854848,0.3115201457972085,0.5209933124599883,0.5776334025040804,2.3772820537256685,2.064280763281285,1.9285379472415483,0.9308809267192905,2048
1648,0.01812083628583148,-0.3478459025662411,0.5431080611842223,2048.0,0.3548838406916222,0.2964476998927715,0.2969555400964218,0.29690358030964925,0.3521894317980875,0.39705282665560704,0.5095091220916241,0.05843614079885073,0.05792830059520043,0.05798026038197296,0.05528585148843823,-0.1124562954360171,0.44513605748163687,0.4052572822042815,0.3465686369710399,0.4541644267875884,2.643616093693927,1.9334780719625635,2.5866613992130554,0.9362606027927652,2048
1651,0.025695831338429138,-0.6457796156129093,0.5923037570528185,2048.0,0.32095386162430894,0.30197249356630884,0.2984967841042645,0.2982596675830916,0.32046849935556876,0.42536542517167586,0.5508137442483394,0.018981368058000103,0.022457077520044444,0.022694194041217364,0.022208831772477178,-0.12544831907666354,0.42457113891639675,0.4103903976736666,0.4581262438359175,0.4901729223044915,2.038614172287416,1.5015990959212078,2.1011001806203984,0.9057284125449552,2048
1662,0.016923456391689278,-0.7356585526612406,0.18603768242232258,2048.0,0.1129348031366098,0.09616058096891211,0.10000109695006777,0.09997604415342247,0.11284750192644663,0.15858525570703108,0.17749526499864698,0.01677422216769768,0.012933706186542021,0.012958758983187324,0.012871457773024161,-0.018910009291615903,0.2645750311353686,0.2399680886678804,0.3929466242207993,0.4831123473650957,3.151083879706765,2.6181075730592434,2.5888639686207475,0.9368750766659564,2048
1668,0.037340885105632084,-0.36763978089166655,0.2995972388083914,2048.0,0.16616572892791648,0.1343846963054901,0.14262048415111267,0.14246546264534315,0.16393734828815573,0.21171651603881436,0.268786984386143,0.031781032622426375,0.02354524477680381,0.023700266282573323,0.021471885642812577,-0.05707046834732865,0.2806034980703188,0.25194155779661287,0.445369624937737,0.551448815616634,1.889661508275901,1.6588815638230205,1.510409970544998,0.9514690668526795,2048
1678,0.03880536370161558,-0.28434034487045984,1.025431688367247,2048.0,0.6712176062286468,0.6353878586704987,0.6320250096074389,0.6315705180258424,0.6585141455898512,0.817437618647606,0.9207968655575502,0.03582974755814805,0.03919259662120789,0.03964708820280438,0.02694362756400881,-0.10335924690994425,0.5836124192505445,0.5577391533725324,0.3454292335188127,0.38037036900800203,1.4927993466007021,1.3322632885586265,1.185577076567759,0.9150048078097627,2048
1684,0.029627202403236415,-0.5017855036713729,0.5840805977298504,2048.0,0.3500703394726101,0.3159130202647258,0.3189515704334277,0.31896855311126737,0.3475384244229154,0.4392161052206718,0.5428423734504093,0.03415731920788434,0.031118769039182426,0.031101786361342754,0.02856987131164801,-0.10362626822973753,0.4149720457173759,0.3816201859003777,0.400647203770797,0.45912769317695745,1.6908172794253966,1.6905151949296549,1.2862406493592753,0.9146831722062108,2048
1694,0.02505801817010387,-0.6395880454005088,0.4833166888297198,2048.0,0.2701987471924472,0.24881124111732875,0.25331590920445546,0.2532121635114277,0.26980439137428713,0.3545873253027043,0.45406327635781524,0.02138750607511844,0.016882837987991728,0.016986583681019463,0.01659222786285941,-0.09947595105511092,0.3884872619784756,0.36852284770721117,0.4409488572664567,0.4852003937215813,1.9806937866390129,1.5063538044796507,1.9673390044700765,0.9216667051911456,2048
1702,0.031157742720345875,-0.5336593614452111,0.8215401639540012,2048.0,0.30060824644960643,0.26027893523867457,0.2718831847912532,0.27168577026697854,0.29967289042591694,0.5701892226026386,0.7087738787389591,0.04032931121093186,0.028725061658353257,0.028922476182627888,0.027987120158938394,-0.13858465613632054,0.41336796883912685,0.3819748650054395,0.6340918440276795,0.6831817278585934,2.0597258117565325,1.9657707644650058,1.5621384923904766,0.9243327444032525,2048
1704,0.025323944368146063,-0.5847359175509184,0.5297227561426276,2048.0,0.21395722325439584,0.1854054021953264,0.18589098897099604,0.1859508725867757,0.21381382565670604,0.3201348383314411,0.473555568630603,0.02855182105906945,0.0280662342833998,0.02800635066762014,0.027862953069930335,-0.15342073029916192,0.3529374297312041,0.32632756700703736,0.5960958430171953,0.6499953984506452,2.6569624836296484,2.294098132474405,2.2525001495124144,0.938662476681319,2048
1711,0.01750682112927454,-0.7723907404708681,0.26713632678595756,2048.0,0.12857227698244827,0.10618895851857876,0.10965097972458723,0.10963382942254712,0.1285047495318492,0.18250740525841636,0.24798151670886912,0.02238331846386951,0.01892129725786104,0.01893844755990115,0.01887092010930208,-0.06547411145045276,0.28258765823501275,0.2525921423522859,0.5187016362418333,0.6024915076276299,3.177947607973896,2.6410292285661705,2.716265659305627,0.9473025813729354,2048
1712,0.03720260833439416,-0.5063451218895324,0.8361496355548352,2048.0,0.3697629668910142,0.3389474013579603,0.3412215837212259,0.34125286091212137,0.3684682024136619,0.5863572823785095,0.7411087606813485,0.030815565533053868,0.02854138316978827,0.028510105978892808,0.027215341501540535,-0.15475147830283897,0.45856073650890883,0.4294568878770434,0.5577789534696689,0.5946330812749222,1.9422030757248072,1.666848544752019,1.6377981809191886,0.9184191135366874,2048
1715,0.033424640595456204,-0.4461512542443345,0.7712126546986212,2048.0,0.5324112573502315,0.5100939261730439,0.49791635180556854,0.49750238492113147,0.5286137678587653,0.6383542742112196,0.7118303382808842,0.022317331177187594,0.034494905544663,0.03490887242910007,0.03111138293763388,-0.07347606406966456,0.5024310669893076,0.48613999130995905,0.3096440338387728,0.3385820070958492,1.8638398525313369,1.4374861836815693,1.652168001289324,0.899433756382733,2048
1719,0.02165423268405465,-0.5835177260274933,0.7033180862195298,2048.0,0.37381548293204075,0.3598988455778459,0.3572253058093402,0.3571749705887892,0.37336589136090703,0.504829370199884,0.6451430817951497,0.01391663735419485,0.016590177122700556,0.016640512343251534,0.01619092077211781,-0.14031371159526562,0.45045609638411577,0.43994472564465237,0.468497269931773,0.48828438706535826,1.5679847846128177,1.3749488828986807,1.3843802419325313,0.8940248685495765,2048
1724,0.01938110834456453,-0.7633670167575047,0.3473322522102397,2048.0,0.1557317869111995,0.14711561727934014,0.14527398687297255,0.14526973605279456,0.15565700471606797,0.218441432584211,0.31396155593733455,0.00861616963185935,0.010457800038226939,0.010462050858404931,0.010387268663273413,-0.09552012335312354,0.3078282275457265,0.29661140542053044,0.551634534598488,0.5764412422308215,3.092981068510986,2.4945572800270015,2.6747329020572117,0.9090238034508555,2048
