cell,fixture,sampling,noise,anchor_i,sample_id,K_H_T2,K_dir_T2,K_H_T3,K_dir_T3,K_H_pw,K_dir_pw,q_n_eff,q_design_cond,radius_lat,s_x,rms_eps
F4_S2_N0,F4,S2,N0,48,100037,0.0007622920910179501,0.00110063018460702,0.0011040507561136917,0.0014699288078212681,0.0023051112642968282,0.0029248916859106297,1024,79.31616865083384,0.9623296014385953,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,49,100026,0.0004207121473548186,0.001043926869320724,0.0004704546068785758,0.0009750805177461589,0.0011382288324554126,0.0019739267442230473,1024,132.7777673331154,1.135927924918792,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,50,100021,0.0014706219481681938,0.002442909704801516,0.0014299045152270514,0.0019751407448076147,0.003229061801126665,0.004371821951144255,1024,201.75175630418397,1.290932247445379,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,51,100033,0.0007429507930803166,0.001135341502507374,0.0008956212874955951,0.0013461543691754853,0.002157177735289097,0.0028024658152966293,1024,104.53586371827507,1.0374133350176722,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,52,100223,0.0008223278409263257,0.0011658719398154674,0.0012717967586955417,0.0016706263775176184,0.00264486023040142,0.003244675753255969,1024,78.86670207631568,0.9923522715524964,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,53,100036,0.000598590413359967,0.0009611019277312445,0.0007035888552265805,0.0009154575299244907,0.0013663491702171843,0.0017391842735056627,1024,94.05859115499399,1.0359577025638669,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,54,100217,1.8215381995463972e-05,0.0013204116356797704,0.00010619417873098381,0.00035082663326104174,0.00020539173283507417,0.0009314331018142927,1024,271.5980694738655,1.3677451385808028,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,55,100023,0.0008712953207756247,0.0012191352032260676,0.0010793212757964226,0.0014562661521249516,0.002743124843202389,0.003372205691212423,1024,82.86916500798668,0.9648791789160356,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,56,100060,0.0010040629230207122,0.0012510437751181939,0.0014446749197569626,0.0017237943251059305,0.0025597533310738013,0.003036113933900911,1024,56.2101734218736,0.8617485538231953,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,57,100246,6.769368133929067e-05,0.00283100136485245,0.002380027666734369,0.003923692927366135,0.004977954746332789,0.009930775968452979,1024,301.7768828309975,1.4255503161674512,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,58,100241,0.002378845785927502,0.003129642262093384,0.0019366330341906754,0.002540326521541091,0.004651736453748859,0.005681218295080928,1024,226.00021285680043,1.3037626784974887,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,59,100039,0.0050414166328167425,0.006526018387841016,0.0025623421622390876,0.0029332775907295436,0.006958600692792755,0.007875175272775673,1024,298.5343290506422,1.4256844740680417,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,60,100180,0.0016442787198002679,0.0031230332008043747,0.0011581867186551997,0.001788151588074395,0.0031242673604584565,0.004637199960853168,1024,303.2294517451624,1.3657283140015286,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,61,100198,0.0010521963119358225,0.001528128987957415,0.001671962081483357,0.002176790530518628,0.00281758285119006,0.003997680186551367,1024,84.3972117899487,1.0060681828786917,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,62,100159,0.0016963175340437612,0.00571434683825845,0.0018155916459896954,0.003352227831403543,0.0023907877492640316,0.007461701847193867,1024,471.9113499739703,1.6121947466637754,0.9964603388028486,0.0
F4_S2_N0,F4,S2,N0,63,100086,0.0019483517359013011,0.003599095346697894,0.000788706150759726,0.0013693609475084899,0.002616068491190688,0.003778145749711511,1024,303.07769152914585,1.3876348915724424,0.9964603388028486,0.0
F4_S0_N1,F4,S0,N1,0,100244,0.0033359029760039903,0.005279774133578215,0.011060142538766306,0.013557632941617506,0.02286272419648697,0.02981511820161113,1024,168.0329248816992,1.2281239314521077,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,1,100047,0.002924979637312871,0.004965442609982753,0.0027312133810128477,0.003585080649473752,0.005610654623626524,0.007327341389049518,1024,396.2862788395181,1.50829569048358,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,2,100073,4.173346197071262e-06,0.0011362314766351236,0.00018347731752414948,0.0006285882281676027,0.0004489657957458306,0.001614366290193412,1024,192.36240533266033,1.2698728792976952,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,3,100211,0.0008553181513777901,0.0011477067828620131,0.0010648792653446461,0.0013201084405641194,0.0024055860278171443,0.0027509947307780983,1024,93.9051111473074,0.9992968268503724,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,4,100020,0.0003020702785207109,0.0013940842855806514,0.00045597065204169504,0.0013937812659816787,0.0016003807600658833,0.0031798070491904124,1024,190.09306048307997,1.2915877374822737,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,5,100043,2.13992880232551e-06,0.0013904255240374701,0.0005029293354271206,0.001266912691882254,0.0007259200594127529,0.003005971627776449,1024,202.52556389854158,1.2853149175719643,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,6,100127,0.000363799846528976,0.0009469827635562066,0.0003556418157872312,0.0008042495987399705,0.0011756465635989286,0.0018691594367475331,1024,143.42084524500692,1.1828907284426182,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,7,100101,0.0004488671753983864,0.001218765171999925,0.0010148179547323137,0.001719261617175049,0.0018067234387242844,0.0033769218160128287,1024,137.17195839476932,1.1579258527178202,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,8,100152,0.001533461090765542,0.0024542719113554755,0.0027392818407208693,0.003937768285256769,0.005957050588209798,0.00835726818326001,1024,95.72790143035287,1.0723857063666355,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,9,100169,0.0006069806146262852,0.0009712129151298854,0.0007705282402489052,0.001152818038118816,0.0024153588048352903,0.0029377342133727097,1024,97.03103672829597,1.028573476427876,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,10,100149,0.0005937332599368777,0.0012125962758447381,0.0006050251407079121,0.001155341700822268,0.0020895082379210287,0.003003216405792235,1024,146.9240188667184,1.1699861493135342,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,11,100167,0.0007675168010357936,0.0011259051931463275,0.0008886113434126607,0.0012295082964719534,0.00205918292160678,0.0026046005103780136,1024,65.93185156869544,0.9453239965975184,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,12,100145,0.0008062164066546356,0.001132808704744802,0.0011009998236807574,0.0014796745434487778,0.0022624904360320766,0.0028225985426259727,1024,73.71643147842407,0.9520453154543607,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,13,100035,0.0005504010243623257,0.0014225897226021755,0.0009040708769278295,0.0017186060075255899,0.0028433973756769515,0.004612817704667072,1024,150.18290985560893,1.1801726876253409,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,14,100208,0.0032289314973807767,0.004501880145430039,0.0026132123645619333,0.0031642292121995663,0.005604684456311994,0.006685062233838943,1024,329.14011873591124,1.4188148245043313,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,15,100052,0.001053386667370853,0.0012928340906242547,0.0012096279990428495,0.0015271115671472864,0.0021794128338535473,0.002694481929193713,1024,59.7732027136734,0.8556778827462892,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,16,100134,0.0010121115860814074,0.001648911678665383,0.001351959868489362,0.0020348494099620045,0.002790054717744471,0.004002997986415345,1024,95.83537155728978,1.0625728178595162,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,17,100222,0.002215764315886546,0.005708161899973179,0.0002150658984676322,0.0017353766752347826,0.003387553348124766,0.00706034829410611,1024,491.6318365276081,1.60435351758706,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,18,100221,0.0010198400780102755,0.0016411402349623986,0.0010119247579568975,0.0017483268829081866,0.003288209740459537,0.004534282059171658,1024,134.77164420189516,1.1686698941288247,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,19,100230,2.7044417569192346e-07,0.0014398807632084567,0.0007419368290082368,0.0014733890641296773,0.0009582968751612678,0.0033182516107711116,1024,229.3619729847469,1.3210867933945782,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,20,100214,0.0005213852017983909,0.0008652334610110449,0.0005264739231955819,0.0008938860932774678,0.0023624808880292297,0.0030466486960410316,1024,83.38209025791308,0.9791677596198205,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,21,100046,0.0004492520656671349,0.0008570557366364732,0.0006078386869109219,0.0009334506317581524,0.0011856179611291896,0.001546879869943809,1024,108.51229136434395,1.0959957446148019,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,22,100253,0.00016492935295233402,0.0007921035781252093,0.0003609929221709597,0.0009134624806955886,0.001254479484042357,0.0024840238905541015,1024,113.83363277421968,1.0945624090178168,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,23,100147,0.0008200395813584444,0.0013222571027277307,0.001192002686982751,0.001476763863040788,0.0025432724732004086,0.0030757598785844105,1024,119.51645137234961,1.1504790847658486,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,24,100139,0.001000633132921363,0.0017366342475209446,0.0015201595867269954,0.0021421547065817764,0.0037716323515839725,0.005187520233987878,1024,149.16055087104206,1.1700138854081188,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,25,100014,0.005687681622428084,0.007400677015597601,0.003093444416195281,0.0036883240949735258,0.007926588487410832,0.008782260835268618,1024,372.5424456899713,1.5221942814512435,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,26,100108,0.0007418256173676331,0.001229373148306437,0.0010454080359716819,0.001379854197393316,0.002348219546916847,0.0029177277972057786,1024,102.19721436216574,1.060540757178566,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,27,100084,0.0006391730330360491,0.0033253274774101968,0.0008140328548815292,0.0020238180353221846,0.001371788780849491,0.005604283243451915,1024,361.7680714987484,1.4948079550571443,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,28,100236,0.0002817050217124955,0.0011535395014230978,0.0005362118302537664,0.0013571523159563725,0.001470453086940485,0.0030650855342816297,1024,147.54313083971505,1.200589284642492,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,29,100189,0.0005547869869356646,0.000899940666296004,0.0005469056442183401,0.0008262395154732085,0.001541271937330838,0.001995725428159332,1024,80.90201950067232,1.0233660838821192,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,30,100184,0.0021808207161770118,0.004234903981567292,6.052074117148301e-05,0.0012035403150491605,0.0013731108619117758,0.0033553134328800755,1024,340.83449072178104,1.4799706711723817,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,31,100204,0.0002511407979982358,0.0013969232551831108,3.47262386569973e-05,0.0009895697081940648,0.0010882616386324326,0.002888365957593764,1024,188.60792326797926,1.3001346500808428,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,32,100252,0.000735759518533736,0.0011789663876242262,0.0010632925585996084,0.0014744043543611618,0.0021992763517859754,0.002916896191985246,1024,109.80554163890453,1.0621590171456332,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,33,100081,0.00011670909555632512,0.0013088534671923562,0.0011783182177909038,0.0018685451611434266,0.0014185287437994516,0.003599486839710647,1024,204.07457383686548,1.292407281882482,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,34,100176,2.504487562218191e-05,0.0009541581426882735,3.0608277077773092e-06,0.0012508593860184917,0.0006013752269033669,0.0022175444025067806,1024,148.403725041316,1.1887056775022677,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,35,100168,0.0043279032346896455,0.006806219335268688,0.002376326046905331,0.0035500269285030175,0.0060855026838159436,0.007591823770956354,1024,440.0554862584201,1.5559405834047497,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,36,100038,0.00048045998474234206,0.0015048314666523026,0.000616700058426332,0.0014308208444787313,0.0015930491025660093,0.002605556532761119,1024,201.28283952168474,1.3188085223005883,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,37,100135,0.002521778524359635,0.0038274925628497846,0.0051009383609330675,0.007543710546181211,0.009844038595175447,0.013126722201394495,1024,125.86964087214915,1.1673009477933958,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,38,100106,0.0026134279404677516,0.003244867534741305,0.004057130570505276,0.0048861310292244225,0.007760047237651397,0.009647277756074539,1024,89.84399900644321,1.016589750733114,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,39,100065,1.3013376836440042e-05,0.0017622525543398626,0.0002843538403578685,0.0018988410400198061,0.0017839450211027115,0.004703564615813687,1024,247.67939504288452,1.331647901789771,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,40,100092,0.0008541017882357653,0.001216890030154504,0.0011856382687065457,0.0016304013009314881,0.0023976050385633133,0.003054956946328834,1024,86.84531409064293,1.0242216089480878,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,41,100238,0.01144486951943833,0.016940928719754906,0.0016113793321016474,0.0045041313001895405,0.003057355420636343,0.009286572728754175,1024,671.2788269249303,1.7430171354026318,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,42,100112,0.0009411630703867157,0.0012426976472732884,0.0011835891477231862,0.0015281126917279404,0.001829049102977009,0.002475787669973128,1024,66.84298999110995,0.8809368037926417,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,43,100071,0.0003286160878051836,0.0011031005640329797,0.0006257148605505027,0.0010208197683925658,0.0015161080738664628,0.002422647853981408,1024,158.9216488750791,1.2173313282867437,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,44,100045,0.001381455826178931,0.0020128163289922446,0.00210343115722857,0.0027356155500135545,0.004699276871266728,0.006169008651764322,1024,96.90779681962347,1.060645195119938,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,45,100215,9.016148438652074e-05,0.0025376045425742517,0.001362178152059492,0.0036638588174180884,0.00013821116309385828,0.003896656167232264,1024,313.299333439961,1.422640178684894,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,46,100072,2.869708886654785e-05,0.0006732248296916356,7.215364121066017e-06,0.0005668242702200212,0.001046447051622067,0.002180821388436837,1024,96.41631598857413,1.0381591341620942,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,47,100120,0.0005220599349740345,0.001178333764223695,0.0005709571728355087,0.001138507216185469,0.001522800355044991,0.002407007182360195,1024,152.51511324101924,1.188878164129362,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,48,100037,0.000741496572065162,0.001054214239461533,0.0011038746316971455,0.0014697141520574359,0.0023051112642968282,0.0029248916859106297,1024,71.97121706216522,0.9624298905510971,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,49,100026,0.00032257495085001136,0.0009711903460431753,0.00047390757025103994,0.0009805338834874809,0.0011382288324554126,0.0019739267442230473,1024,129.82267264154245,1.130983043145017,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,50,100021,0.0009607468892547659,0.0018274970296446463,0.001429947253261103,0.001975195863064674,0.003229061801126665,0.004371821951144255,1024,199.467980356941,1.290907485157791,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,51,100033,0.0006180732676422479,0.0009831199452548793,0.0009037362949676,0.001356262324494533,0.002157177735289097,0.0028024658152966293,1024,90.76852738682986,1.0316036396340271,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,52,100223,0.0008553158422299667,0.0012053314601796052,0.0013251424247903833,0.0017349220054223727,0.00264486023040142,0.003244675753255969,1024,75.14024427574792,0.9614319383534888,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,53,100036,0.0005399477442380133,0.0008974545288539528,0.0007159270737304436,0.0009312568565853588,0.0013663491702171843,0.0017391842735056627,1024,98.16974049009083,1.0206124794954405,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,54,100217,4.5152544073374885e-06,0.0013253215915972883,0.00010539486137666466,0.0003473545966126244,0.00020539173283507417,0.0009314331018142927,1024,263.33831965636097,1.375635582503325,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,55,100023,0.000947991335264141,0.0012647000073945788,0.0011290820508006423,0.0015155520610725833,0.002743124843202389,0.003372205691212423,1024,77.29223801058839,0.9381378052973193,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,56,100060,0.0010126655411737454,0.0012581111105766393,0.0014417903433523165,0.0017205430231974682,0.0025597533310738013,0.003036113933900911,1024,58.26754417883823,0.8631481981991346,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,57,100246,2.815109329615597e-05,0.002557842849386064,0.002352803786182974,0.0038866321156403576,0.004977954746332789,0.009930775968452979,1024,294.47377350263895,1.4352333333552214,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,58,100241,0.0022482712681929414,0.003157221214117973,0.0019720270414817975,0.002582920530929793,0.004651736453748859,0.005681218295080928,1024,253.78131738594152,1.2884847992986286,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,59,100039,0.00415802561855247,0.005649140029716503,0.0025357012767684007,0.0029025137174732707,0.006958600692792755,0.007875175272775673,1024,323.94900425196647,1.4362888978614197,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,60,100180,0.0009761085592152518,0.0025345865616408125,0.0011165630865376658,0.001722604453647262,0.0031242673604584565,0.004637199960853168,1024,265.70655116778437,1.397048794944617,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,61,100198,0.0011274919535571456,0.0016078025354322864,0.0016805553288257945,0.002189820014235771,0.00281758285119006,0.003997680186551367,1024,79.46672183000501,1.0005610894239263,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,62,100159,0.001303869958808634,0.004704820444220301,0.001856724642062846,0.003446032156045718,0.0023907877492640316,0.007461701847193867,1024,488.2883145036058,1.5876623130345888,0.9985427906903943,0.009985427906903946
F4_S0_N1,F4,S0,N1,63,100086,0.000860859300328994,0.0022217548765851073,0.0007731607212336148,0.0013457039699247748,0.002616068491190688,0.003778145749711511,1024,294.86171348888155,1.403547753440011,0.9985427906903943,0.009985427906903946
F4_S0_N2,F4,S0,N2,0,100244,0.003338827163996354,0.005285702871065021,0.011072867875076957,0.013573215633067725,0.02286272419648697,0.02981511820161113,1024,169.6390956490433,1.227146429385559,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,1,100047,0.0029330863322007857,0.004980001898858379,0.0027328309700023604,0.003586989955134397,0.005610654623626524,0.007327341389049518,1024,397.57895559979835,1.5076119456107369,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,2,100073,5.974521961402351e-06,0.0011382488201173767,0.00018346295338948502,0.0006285362271073751,0.0004489657957458306,0.001614366290193412,1024,194.24309259043042,1.2699324274641068,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,3,100211,0.000855205745517384,0.0011470875930576848,0.0010648792653446461,0.0013201084405641194,0.0024055860278171443,0.0027509947307780983,1024,93.4217406526762,0.9992968268503724,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,4,100020,0.00030912518872607583,0.0014081634275781782,0.0004567598167384936,0.00139533793113667,0.0016003807600658833,0.0031798070491904124,1024,191.0674023792574,1.290671672788674,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,5,100043,2.124342497657331e-06,0.0013859763017580302,0.0005030795527143759,0.0012673470296680972,0.0007259200594127529,0.003005971627776449,1024,202.21076482544532,1.285003105433848,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,6,100127,0.00036357149892347527,0.0009466471755587287,0.0003558920944145682,0.0008046540998634157,0.0011756465635989286,0.0018691594367475331,1024,144.73698938281672,1.1824932336649339,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,7,100101,0.000447124332410899,0.0012083567309451918,0.0010148179547323137,0.001719261617175049,0.0018067234387242844,0.0033769218160128287,1024,137.36621818994098,1.1579258527178202,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,8,100152,0.0015339492251960013,0.002454466618333002,0.0027391699348896697,0.003937618649108647,0.005957050588209798,0.00835726818326001,1024,95.7176956653948,1.0724150030353359,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,9,100169,0.0006069806146262854,0.0009712129151298857,0.0007705282402489052,0.001152818038118816,0.0024153588048352903,0.0029377342133727097,1024,97.03103672829607,1.028573476427876,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,10,100149,0.0005927826147231915,0.0012099426919004595,0.0006050251407079121,0.001155341700822268,0.0020895082379210287,0.003003216405792235,1024,146.93888253998074,1.1699861493135342,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,11,100167,0.0007727520264542464,0.0011318867172048165,0.0008890627287075217,0.001230104302595177,0.00205918292160678,0.0026046005103780136,1024,65.74632188595017,0.944972535950702,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,12,100145,0.0008050819825332292,0.0011319241485880306,0.001101444708053562,0.0014802467521562164,0.0022624904360320766,0.0028225985426259727,1024,74.28359114992325,0.9517519220149773,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,13,100035,0.0005499862549962241,0.00142377324381307,0.0009051313701139556,0.0017203012942337119,0.0028433973756769515,0.004612817704667072,1024,149.50914719609543,1.1795197465091678,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,14,100208,0.0032337893803776056,0.004522853290212662,0.0026132123645619333,0.0031642292121995663,0.005604684456311994,0.006685062233838943,1024,328.15520586977505,1.4188148245043313,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,15,100052,0.001054036834581143,0.001293374830269041,0.0012096279990428495,0.0015271115671472864,0.0021794128338535473,0.002694481929193713,1024,59.31342125123326,0.8556778827462892,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,16,100134,0.0010129656738601034,0.0016496603083648357,0.001351959868489362,0.0020348494099620045,0.002790054717744471,0.004002997986415345,1024,96.0018569330337,1.0625728178595162,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,17,100222,0.0020810072972907534,0.0055286358461182255,0.0002147992662192786,0.0017342575819302064,0.003387553348124766,0.00706034829410611,1024,493.2190048018426,1.604892154291501,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,18,100221,0.0010198400780102761,0.0016411402349623993,0.0010119247579568975,0.0017483268829081866,0.003288209740459537,0.004534282059171658,1024,134.77164420189675,1.1686698941288247,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,19,100230,2.772623829361807e-07,0.001439700283008309,0.0007419368290082368,0.0014733890641296773,0.0009582968751612678,0.0033182516107711116,1024,229.69197973475102,1.3210867933945782,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,20,100214,0.0005213852017983908,0.0008652334610110449,0.0005264739231955819,0.0008938860932774678,0.0023624808880292297,0.0030466486960410316,1024,83.38209025791372,0.9791677596198205,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,21,100046,0.0004530890157620235,0.0008563803927412717,0.000608813306129141,0.0009346740210552412,0.0011856179611291896,0.001546879869943809,1024,108.8118354518679,1.094735005022442,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,22,100253,0.0001666991184222601,0.0007940141607091492,0.0003609929221709597,0.0009134624806955886,0.001254479484042357,0.0024840238905541015,1024,114.51080223528781,1.0945624090178168,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,23,100147,0.0008218135624689241,0.0013237561129799806,0.001192002686982751,0.001476763863040788,0.0025432724732004086,0.0030757598785844105,1024,119.99546162826762,1.1504790847658486,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,24,100139,0.0010095560938762967,0.0017466447071815897,0.0015180079080671929,0.0021392972271946065,0.0037716323515839725,0.005187520233987878,1024,149.3110410912039,1.1710954265165867,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,25,100014,0.005688357557529987,0.007376479870061264,0.003093444416195281,0.0036883240949735258,0.007926588487410832,0.008782260835268618,1024,372.55985101927297,1.5221942814512435,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,26,100108,0.0007425737543161064,0.0012301185831435709,0.001046164413555502,0.0013807915692392561,0.002348219546916847,0.0029177277972057786,1024,103.06419613154677,1.060000438254459,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,27,100084,0.0006315312283401183,0.00331867473589374,0.0008127640101899255,0.002020316057237183,0.001371788780849491,0.005604283243451915,1024,364.73020473876414,1.4960109776295427,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,28,100236,0.00028235102368013275,0.001153999811048729,0.0005362118302537664,0.0013571523159563725,0.001470453086940485,0.0030650855342816297,1024,147.82894762989272,1.200589284642492,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,29,100189,0.000553922416773569,0.0008988897352254283,0.0005469056442183401,0.0008262395154732085,0.001541271937330838,0.001995725428159332,1024,80.33710801741215,1.0233660838821192,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,30,100184,0.002165881542222939,0.004217241070885746,6.052074117148301e-05,0.0012035403150491605,0.0013731108619117758,0.0033553134328800755,1024,340.9248006967276,1.4799706711723817,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,31,100204,0.0002502368414661546,0.0013960929492840483,3.463875471187282e-05,0.000989153510353404,0.0010882616386324326,0.002888365957593764,1024,188.59866723257653,1.300458291563722,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,32,100252,0.0007356327072112991,0.0011786376336756495,0.0010630213812690523,0.001474036198957373,0.0021992763517859754,0.002916896191985246,1024,109.97387268337067,1.0623586813596395,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,33,100081,0.00011690270316858297,0.0013063076368318549,0.0011778671362048432,0.0018676130664064356,0.0014185287437994516,0.003599486839710647,1024,204.08539191716585,1.2928531336184466,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,34,100176,2.6854138354251433e-05,0.0009518209912644386,3.065800017166805e-06,0.0012509143370602863,0.0006013752269033669,0.0022175444025067806,1024,148.3526570109483,1.1886440644842922,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,35,100168,0.004327903234689643,0.006806219335268687,0.002376326046905331,0.0035500269285030175,0.0060855026838159436,0.007591823770956354,1024,440.0554862584155,1.5559405834047497,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,36,100038,0.00048108525763933057,0.0015043898304168825,0.000616700058426332,0.0014308208444787313,0.0015930491025660093,0.002605556532761119,1024,201.93747037125001,1.3188085223005883,0.9985427906903943,0.04992713953451972
