shape,intrinsic_dimension,snr_db,observed_support_dimension,method,mean,std,absolute_relative_error_percent
torus,5,,5,renyi_eff_dimensionality_alpha_5,9.980070753085148,0.0031475583910555095,99.60141506170295
torus,5,,5,geometric_mean_eff_dimensionality,321884298962157.8,3034276661694.356,6437685979243056.0
torus,5,,5,mle_dimensionality,5.830295676500671,0.024887927164221994,16.605913530013417
torus,5,,5,two_nn_dimensionality,5.044661993921504,0.07198069123752211,0.8932398784300855
torus,5,,5,danco_dimensionality,6.03343794047553,0.013046149943897252,20.6687588095106
torus,5,,5,mind_mli_dimensionality,1.722514921651408,0.1415386990681278,65.54970156697183
torus,5,,5,mind_mlk_dimensionality,5.379938540077581,0.034714625815612965,7.598770801551624
torus,5,,5,ess_dimensionality,0.7184781215614178,0.005549877073403305,85.63043756877164
torus,5,,5,tle_dimensionality,5.830295676500671,0.024887927164222137,16.605913530013417
torus,5,,5,isomap_dimensionality,10.0,0.0,100.0
torus,5,30.0,256,pca_explained_variance_95,10.0,0.0,100.0
torus,5,30.0,256,participation_ratio,10.011111462101852,0.0013250936490363059,100.22222924203703
torus,5,30.0,256,shannon_entropy,10.103321037511773,0.0006319528987153004,102.06642075023544
torus,5,30.0,256,renyi_eff_dimensionality_alpha_2,10.01111146210187,0.0013250936490450307,100.22222924203739
torus,5,30.0,256,renyi_eff_dimensionality_alpha_3,10.002274989947768,0.0019967271467679335,100.04549979895536
torus,5,30.0,256,renyi_eff_dimensionality_alpha_4,9.99665073303433,0.002669145046524882,99.93301466068662
torus,5,30.0,256,renyi_eff_dimensionality_alpha_5,9.991838307358801,0.0033433311983829496,99.83676614717602
torus,5,30.0,256,geometric_mean_eff_dimensionality,682.1182302311663,0.8064888082980438,13542.364604623328
torus,5,30.0,256,mle_dimensionality,5.923793632294808,0.02702213612657394,18.475872645896164
torus,5,30.0,256,two_nn_dimensionality,5.31770307419511,0.053042504778957285,6.354061483902207
torus,5,30.0,256,danco_dimensionality,6.190105161357739,0.02218288091858761,23.80210322715477
torus,5,30.0,256,mind_mli_dimensionality,1.8968606911272112,0.056490944031963045,62.06278617745578
torus,5,30.0,256,mind_mlk_dimensionality,5.464380339833683,0.021867730175201643,9.287606796673664
torus,5,30.0,256,ess_dimensionality,0.6925751175832995,0.0035290230706103557,86.14849764833401
torus,5,30.0,256,tle_dimensionality,5.923793632294808,0.02702213612657342,18.475872645896164
torus,5,30.0,256,isomap_dimensionality,10.0,0.0,100.0
torus,5,20.0,256,pca_explained_variance_95,10.0,0.0,100.0
torus,5,20.0,256,participation_ratio,10.18370091694,0.0019049199246463225,103.67401833879998
torus,5,20.0,256,shannon_entropy,10.871651072974936,0.0015962925305084013,117.43302145949875
torus,5,20.0,256,renyi_eff_dimensionality_alpha_2,10.183700916939998,0.0019049199246568874,103.67401833879994
torus,5,20.0,256,renyi_eff_dimensionality_alpha_3,10.130759874154112,0.0027701352748709476,102.61519748308223
torus,5,20.0,256,renyi_eff_dimensionality_alpha_4,10.110189199383182,0.0036522264104687473,102.20378398766363
torus,5,20.0,256,renyi_eff_dimensionality_alpha_5,10.09770318102672,0.004533893347058142,101.95406362053441
torus,5,20.0,256,geometric_mean_eff_dimensionality,75.32658892264311,0.09394833364925498,1406.5317784528622
torus,5,20.0,256,mle_dimensionality,6.4973883125252545,0.016434472010966147,29.947766250505083
torus,5,20.0,256,two_nn_dimensionality,6.640076694385797,0.13107148324115356,32.80153388771594
torus,5,20.0,256,danco_dimensionality,7.241972650882256,0.02034042866686413,44.83945301764511
torus,5,20.0,256,mind_mli_dimensionality,2.1903544957918504,0.08090496069640578,56.192910084162996
torus,5,20.0,256,mind_mlk_dimensionality,6.005121264882203,0.013566861353980681,20.102425297644054
torus,5,20.0,256,ess_dimensionality,0.5454634091021291,0.002870711361127656,89.09073181795742
torus,5,20.0,256,tle_dimensionality,6.4973883125252545,0.016434472010966168,29.947766250505083
torus,5,20.0,256,isomap_dimensionality,10.0,0.0,100.0
torus,5,10.0,256,pca_explained_variance_95,100.0,0.0,1900.0
torus,5,10.0,256,participation_ratio,11.98762797886444,0.002657822459642939,139.7525595772888
torus,5,10.0,256,shannon_entropy,17.756862491886423,0.011411982120522987,255.13724983772846
torus,5,10.0,256,renyi_eff_dimensionality_alpha_2,11.98762797886442,0.0026578224596346873,139.75255957728842
torus,5,10.0,256,renyi_eff_dimensionality_alpha_3,11.451363819902305,0.0021583129821283837,129.0272763980461
torus,5,10.0,256,renyi_eff_dimensionality_alpha_4,11.272951940791279,0.0025120008136691385,125.45903881582556
torus,5,10.0,256,renyi_eff_dimensionality_alpha_5,11.182108793979243,0.0030900275898767594,123.64217587958484
torus,5,10.0,256,geometric_mean_eff_dimensionality,8.971695641383505,0.012062417615265499,79.4339128276701
torus,5,10.0,256,mle_dimensionality,12.285912119110424,0.08322713623421878,145.7182423822085
torus,5,10.0,256,two_nn_dimensionality,17.398168378101673,0.21222910609378776,247.96336756203345
torus,5,10.0,256,danco_dimensionality,8.530836014949731,0.027267025109337727,70.61672029899462
torus,5,10.0,256,mind_mli_dimensionality,4.347600324698016,0.20550367598121277,13.04799350603968
torus,5,10.0,256,mind_mlk_dimensionality,11.485674660196251,0.08016016859921074,129.713493203925
torus,5,10.0,256,ess_dimensionality,0.28277922067614897,0.0003989052421658063,94.34441558647701
torus,5,10.0,256,tle_dimensionality,12.285912119110424,0.08322713623421853,145.7182423822085
torus,5,10.0,256,isomap_dimensionality,10.0,0.0,100.0
torus,10,,10,pca_explained_variance_95,19.0,0.0,89.99999999999999
torus,10,,10,participation_ratio,19.961034275461518,0.0029446580935834745,99.61034275461517
torus,10,,10,shannon_entropy,19.980483621208116,0.0014603449436763692,99.80483621208116
torus,10,,10,renyi_eff_dimensionality_alpha_2,19.961034275461557,0.0029446580935809444,99.61034275461557
torus,10,,10,renyi_eff_dimensionality_alpha_3,19.941668740636807,0.004453303133531753,99.41668740636807
torus,10,,10,renyi_eff_dimensionality_alpha_4,19.922403303303216,0.00598656225681681,99.22403303303216
torus,10,,10,renyi_eff_dimensionality_alpha_5,19.90325367702588,0.007544594915608865,99.0325367702588
torus,10,,10,geometric_mean_eff_dimensionality,80427786647171.72,748661085691.7236,804277866471617.2
torus,10,,10,mle_dimensionality,13.697766491119665,0.11680676858916851,36.97766491119665
torus,10,,10,two_nn_dimensionality,11.001830066673753,0.19176724791148927,10.018300666737524
torus,10,,10,danco_dimensionality,15.098257187414557,0.08273324874664945,50.98257187414556
torus,10,,10,mind_mli_dimensionality,4.097363432767317,0.14219422333613618,59.02636567232683
torus,10,,10,mind_mlk_dimensionality,12.62561256113479,0.11198062238969815,26.256125611347912
torus,10,,10,ess_dimensionality,0.43165578809742583,0.0006385636731891691,95.68344211902574
torus,10,,10,tle_dimensionality,13.697766491119665,0.1168067685891687,36.97766491119665
torus,10,,10,isomap_dimensionality,20.0,0.0,100.0
torus,10,30.0,256,pca_explained_variance_95,19.0,0.0,89.99999999999999
torus,10,30.0,256,participation_ratio,19.997864630241832,0.0036374557121720236,99.97864630241833
torus,10,30.0,256,shannon_entropy,20.173332194745917,0.0018227833159738711,101.73332194745916
torus,10,30.0,256,renyi_eff_dimensionality_alpha_2,19.997864630241843,0.0036374557121386206,99.97864630241841
torus,10,30.0,256,renyi_eff_dimensionality_alpha_3,19.96929249339862,0.005442154340052076,99.69292493398618
torus,10,30.0,256,renyi_eff_dimensionality_alpha_4,19.94693202214995,0.007233458667423545,99.46932022149953
torus,10,30.0,256,renyi_eff_dimensionality_alpha_5,19.92620149380676,0.009008840046675067,99.26201493806761
torus,10,30.0,256,geometric_mean_eff_dimensionality,484.4349877694773,0.39646543526618516,4744.349877694773
torus,10,30.0,256,mle_dimensionality,13.722324838632193,0.0724783272456494,37.22324838632194
torus,10,30.0,256,two_nn_dimensionality,11.199666731325715,0.13990733744607875,11.996667313257149
torus,10,30.0,256,danco_dimensionality,15.104421447732937,0.05038574742453884,51.04421447732936
torus,10,30.0,256,mind_mli_dimensionality,4.125756817237899,0.24560293571517516,58.74243182762101
torus,10,30.0,256,mind_mlk_dimensionality,12.64353732397181,0.06722205203625285,26.435373239718096
torus,10,30.0,256,ess_dimensionality,0.4299748692560084,0.0006464945721926043,95.70025130743993
torus,10,30.0,256,tle_dimensionality,13.722324838632193,0.07247832724564926,37.22324838632194
torus,10,30.0,256,isomap_dimensionality,20.0,0.0,100.0
torus,10,20.0,256,pca_explained_variance_95,20.0,0.0,100.0
torus,10,20.0,256,participation_ratio,20.333621324649755,0.0038731888355368906,103.33621324649754
torus,10,20.0,256,shannon_entropy,21.52233572022721,0.0029356627192312153,115.2233572022721
torus,10,20.0,256,renyi_eff_dimensionality_alpha_2,20.333621324649744,0.00387318883557986,103.33621324649744
torus,10,20.0,256,renyi_eff_dimensionality_alpha_3,20.223442309732434,0.0055428458159778975,102.23442309732435
torus,10,20.0,256,renyi_eff_dimensionality_alpha_4,20.175263109954255,0.007196926202033234,101.75263109954255
torus,10,20.0,256,renyi_eff_dimensionality_alpha_5,20.14267900669548,0.008806652170201006,101.42679006695481
torus,10,20.0,256,geometric_mean_eff_dimensionality,58.513069381065044,0.0576816966616446,485.1306938106505
torus,10,20.0,256,mle_dimensionality,14.082120176693525,0.0564752888977523,40.821201766935246
torus,10,20.0,256,two_nn_dimensionality,11.837888790329316,0.14724173588197959,18.378887903293162
torus,10,20.0,256,danco_dimensionality,14.9683925056091,0.033213804394440036,49.683925056090985
torus,10,20.0,256,mind_mli_dimensionality,4.213382884669481,0.2046736438601439,57.86617115330519
torus,10,20.0,256,mind_mlk_dimensionality,12.966289005653692,0.044639642254223344,29.662890056536927
torus,10,20.0,256,ess_dimensionality,0.41370561588373,0.0005137307159875568,95.86294384116269
torus,10,20.0,256,tle_dimensionality,14.082120176693525,0.0564752888977532,40.821201766935246
torus,10,20.0,256,isomap_dimensionality,20.0,0.0,100.0
torus,10,10.0,256,pca_explained_variance_95,101.0,0.0,910.0
torus,10,10.0,256,participation_ratio,23.75641942090847,0.005971615468366688,137.5641942090847
torus,10,10.0,256,shannon_entropy,32.71511495033092,0.008738439178248295,227.15114950330923
torus,10,10.0,256,renyi_eff_dimensionality_alpha_2,23.756419420908482,0.0059716154683568815,137.56419420908483
torus,10,10.0,256,renyi_eff_dimensionality_alpha_3,22.737097189742222,0.007972744206292523,127.37097189742221
torus,10,10.0,256,renyi_eff_dimensionality_alpha_4,22.38832906364067,0.01028015977342894,123.88329063640668
torus,10,10.0,256,renyi_eff_dimensionality_alpha_5,22.205926486256846,0.012608805153502564,122.05926486256845
torus,10,10.0,256,geometric_mean_eff_dimensionality,7.6241017499242485,0.0037313830555129267,23.75898250075752
torus,10,10.0,256,mle_dimensionality,18.029045864446253,0.08297230390598259,80.29045864446253
torus,10,10.0,256,two_nn_dimensionality,16.888694516433947,0.15255634912001473,68.88694516433947
torus,10,10.0,256,danco_dimensionality,12.509191043030437,0.024212197394407275,25.091910430304367
torus,10,10.0,256,mind_mli_dimensionality,5.620745599111368,0.15951354900823927,43.792544008886324
torus,10,10.0,256,mind_mlk_dimensionality,16.642492415552248,0.06672010478561344,66.42492415552248
torus,10,10.0,256,ess_dimensionality,0.32301567028735545,0.0002570464761322884,96.76984329712644
torus,10,10.0,256,tle_dimensionality,18.029045864446253,0.0829723039059811,80.29045864446253
torus,10,10.0,256,isomap_dimensionality,20.0,0.0,100.0
torus,20,,20,pca_explained_variance_95,38.0,0.0,89.99999999999999
torus,20,,20,participation_ratio,39.84555990750111,0.01448608913454634,99.22779953750556
torus,20,,20,shannon_entropy,39.922500685561225,0.007392104774723852,99.61250342780612
torus,20,,20,renyi_eff_dimensionality_alpha_2,39.84555990750117,0.014486089134548399,99.22779953750585
torus,20,,20,renyi_eff_dimensionality_alpha_3,39.7693091192117,0.021256410219057102,98.8465455960585
torus,20,,20,renyi_eff_dimensionality_alpha_4,39.69387225439609,0.027681630039441255,98.46936127198045
torus,20,,20,renyi_eff_dimensionality_alpha_5,39.61936451617207,0.03374465135189819,98.09682258086035
torus,20,,20,geometric_mean_eff_dimensionality,4919332730803.827,39041308586.522095,24596663653919.133
torus,20,,20,mle_dimensionality,27.698322920415382,0.19073847858431234,38.49161460207691
torus,20,,20,two_nn_dimensionality,24.88033405579849,0.38555105837958653,24.401670278992448
torus,20,,20,danco_dimensionality,13.543887977211318,0.015054617166760473,32.280560113943416
torus,20,,20,mind_mli_dimensionality,8.883449448714181,0.4055016984571636,55.5827527564291
torus,20,,20,mind_mlk_dimensionality,25.59533246841514,0.1884506534912073,27.9766623420757
torus,20,,20,ess_dimensionality,0.3147298317962243,0.00017777028648329504,98.42635084101889
torus,20,,20,tle_dimensionality,27.698322920415382,0.1907384785843106,38.49161460207691
torus,20,,20,isomap_dimensionality,28.6,4.722287581247038,43.000000000000014
torus,20,30.0,256,pca_explained_variance_95,38.0,0.0,89.99999999999999
torus,20,30.0,256,participation_ratio,39.91608486921575,0.008363207725996438,99.58042434607877
torus,20,30.0,256,shannon_entropy,40.25287108874487,0.004144313951325731,101.26435544372434
torus,20,30.0,256,renyi_eff_dimensionality_alpha_2,39.91608486921567,0.008363207726083316,99.58042434607836
torus,20,30.0,256,renyi_eff_dimensionality_alpha_3,39.824527984632866,0.012383986320498584,99.12263992316433
torus,20,30.0,256,renyi_eff_dimensionality_alpha_4,39.74484574734327,0.016265404796097116,98.72422873671636
torus,20,30.0,256,renyi_eff_dimensionality_alpha_5,39.66876959371194,0.020001600164935282,98.3438479685597
torus,20,30.0,256,geometric_mean_eff_dimensionality,257.77669825730766,0.2566972300073595,1188.8834912865382
torus,20,30.0,256,mle_dimensionality,27.619716732161994,0.10409854198517406,38.09858366080996
torus,20,30.0,256,two_nn_dimensionality,24.898409169569728,0.1683487859282432,24.49204584784863
torus,20,30.0,256,danco_dimensionality,13.516010604460016,0.023780976791465167,32.41994697769992
torus,20,30.0,256,mind_mli_dimensionality,8.931857635036797,0.3440941741303076,55.34071182481601
torus,20,30.0,256,mind_mlk_dimensionality,25.547086426279446,0.11904736920208756,27.735432131397218
torus,20,30.0,256,ess_dimensionality,0.314321403122007,0.00021978642017489396,98.42839298438997
torus,20,30.0,256,tle_dimensionality,27.619716732161987,0.10409854198517704,38.098583660809936
torus,20,30.0,256,isomap_dimensionality,24.6,5.029910535983716,23.0
torus,20,20.0,256,pca_explained_variance_95,39.0,0.0,95.0
torus,20,20.0,256,participation_ratio,40.52051049823789,0.006338324116071188,102.60255249118946
torus,20,20.0,256,shannon_entropy,42.4827236700168,0.0030970668030553144,112.41361835008404
torus,20,20.0,256,renyi_eff_dimensionality_alpha_2,40.52051049823788,0.006338324116075566,102.60255249118941
torus,20,20.0,256,renyi_eff_dimensionality_alpha_3,40.27658551825076,0.00944263160020574,101.3829275912538
torus,20,20.0,256,renyi_eff_dimensionality_alpha_4,40.14586974729009,0.012395149493457932,100.72934873645045
torus,20,20.0,256,renyi_eff_dimensionality_alpha_5,40.044152950158995,0.015219519653249459,100.22076475079498
torus,20,20.0,256,geometric_mean_eff_dimensionality,37.25965076762712,0.02749586884232048,86.29825383813561
torus,20,20.0,256,mle_dimensionality,28.13172813342292,0.13003121338513068,40.6586406671146
torus,20,20.0,256,two_nn_dimensionality,25.48028199785889,0.18276229070830088,27.401409989294436
torus,20,20.0,256,danco_dimensionality,13.1912075443928,0.03340783886315564,34.043962278036
torus,20,20.0,256,mind_mli_dimensionality,8.944214930579255,0.4238336978996224,55.27892534710372
torus,20,20.0,256,mind_mlk_dimensionality,25.9546853973013,0.14687906445775126,29.773426986506514
torus,20,20.0,256,ess_dimensionality,0.3102895118496858,0.00027247719982523354,98.44855244075157
torus,20,20.0,256,tle_dimensionality,28.13172813342292,0.13003121338513204,40.6586406671146
torus,20,20.0,256,isomap_dimensionality,25.0,2.449489742783178,25.0
torus,20,10.0,256,pca_explained_variance_95,103.6,0.5477225575051661,418.0
torus,20,10.0,256,participation_ratio,46.64735751029691,0.005484093401580446,133.23678755148453
torus,20,10.0,256,shannon_entropy,59.433373427214725,0.01446282473575433,197.16686713607362
torus,20,10.0,256,renyi_eff_dimensionality_alpha_2,46.647357510296914,0.005484093401533422,133.23678755148455
torus,20,10.0,256,renyi_eff_dimensionality_alpha_3,44.802569501877876,0.007439035010725777,124.01284750938939
torus,20,10.0,256,renyi_eff_dimensionality_alpha_4,44.13019115327936,0.010405321102787815,120.65095576639679
torus,20,10.0,256,renyi_eff_dimensionality_alpha_5,43.75705149194259,0.01340384484100728,118.78525745971294
torus,20,10.0,256,geometric_mean_eff_dimensionality,5.805493186507496,0.004218141127178894,70.97253406746252
torus,20,10.0,256,mle_dimensionality,32.49777585539435,0.07465784278606548,62.48887927697175
torus,20,10.0,256,two_nn_dimensionality,30.469655872413036,0.16799444018192267,52.348279362065185
torus,20,10.0,256,danco_dimensionality,10.929682494129674,0.011602566468657913,45.35158752935163
torus,20,10.0,256,mind_mli_dimensionality,9.920586238255535,0.4282541444643826,50.397068808722324
torus,20,10.0,256,mind_mlk_dimensionality,30.100625278683527,0.16207549901873827,50.50312639341763
torus,20,10.0,256,ess_dimensionality,0.28183533285784634,0.00010333956862270225,98.59082333571077
torus,20,10.0,256,tle_dimensionality,32.49777585539435,0.07465784278606087,62.48887927697175
torus,20,10.0,256,isomap_dimensionality,27.8,1.7888543819998317,39.000000000000014
chain,1,,1,pca_explained_variance_95,6.0,0.0,500.0
chain,1,,1,participation_ratio,5.847751683990055,0.01644906177296923,484.77516839900557
chain,1,,1,shannon_entropy,6.200374507780182,0.007401829922083883,520.0374507780182
chain,1,,1,renyi_eff_dimensionality_alpha_2,5.847751683990062,0.01644906177296754,484.77516839900613
chain,1,,1,renyi_eff_dimensionality_alpha_3,5.59557629181694,0.025197503930918463,459.557629181694
chain,1,,1,renyi_eff_dimensionality_alpha_4,5.374480064287072,0.03246267176236839,437.4480064287072
chain,1,,1,renyi_eff_dimensionality_alpha_5,5.1787804974430625,0.03761223975486198,417.8780497443062
chain,1,,1,geometric_mean_eff_dimensionality,382151559169376.9,3900804475174.3286,3.821515591693758e+16
chain,1,,1,mle_dimensionality,0.9116298634775161,0.006379626872641261,8.837013652248393
chain,1,,1,two_nn_dimensionality,0.13520377811701195,0.00162863949821438,86.4796221882988
chain,1,,1,danco_dimensionality,1.0000261567990187,1.0841223642947882e-05,0.0026156799018739463
chain,1,,1,mind_mli_dimensionality,0.11464295191716327,0.0029608514319163512,88.53570480828368
chain,1,,1,mind_mlk_dimensionality,0.942742415267438,0.011928079125163868,5.725758473256204
chain,1,,1,ess_dimensionality,0.9951980635979798,0.014111821175825413,0.48019364020202016
chain,1,,1,tle_dimensionality,0.9116298634775161,0.00637962687264122,8.837013652248393
chain,1,,1,isomap_dimensionality,5.6,0.8944271909999159,459.99999999999994
chain,1,30.0,256,pca_explained_variance_95,6.0,0.0,500.0
chain,1,30.0,256,participation_ratio,5.870227219079145,0.02677691703012865,487.0227219079145
chain,1,30.0,256,shannon_entropy,6.274402041026685,0.014969782199546165,527.4402041026685
chain,1,30.0,256,renyi_eff_dimensionality_alpha_2,5.87022721907915,0.026776917030128213,487.022721907915
chain,1,30.0,256,renyi_eff_dimensionality_alpha_3,5.621629925714126,0.03921938685192023,462.16299257141264
chain,1,30.0,256,renyi_eff_dimensionality_alpha_4,5.404874666977126,0.05003276430721245,440.48746669771265
chain,1,30.0,256,renyi_eff_dimensionality_alpha_5,5.212396604131817,0.05792857975045263,421.23966041318164
chain,1,30.0,256,geometric_mean_eff_dimensionality,753.146769944389,0.8750567064374319,75214.6769944389
chain,1,30.0,256,mle_dimensionality,37.35265718738602,0.18246494142046824,3635.265718738602
chain,1,30.0,256,two_nn_dimensionality,55.13262408962879,0.40820595169477364,5413.262408962879
chain,1,30.0,256,danco_dimensionality,4.405789155665653,0.003232223834833438,340.57891556656534
chain,1,30.0,256,mind_mli_dimensionality,8.251164655099508,0.2820237973149526,725.1164655099508
chain,1,30.0,256,mind_mlk_dimensionality,34.93377643464464,0.20863383116654055,3393.377643464464
chain,1,30.0,256,ess_dimensionality,0.19024641353945637,5.422478291383986e-05,80.97535864605436
chain,1,30.0,256,tle_dimensionality,37.35265718738602,0.18246494142049077,3635.265718738602
chain,1,30.0,256,isomap_dimensionality,50.0,0.0,4900.0
chain,1,20.0,256,pca_explained_variance_95,6.0,0.0,500.0
chain,1,20.0,256,participation_ratio,5.958656994359108,0.014730823299303048,495.8656994359108
chain,1,20.0,256,shannon_entropy,6.777681144335039,0.008797563579286212,577.7681144335039
chain,1,20.0,256,renyi_eff_dimensionality_alpha_2,5.958656994359115,0.014730823299310039,495.86569943591144
chain,1,20.0,256,renyi_eff_dimensionality_alpha_3,5.673958369932912,0.0220986067665442,467.39583699329114
chain,1,20.0,256,renyi_eff_dimensionality_alpha_4,5.44054257877282,0.028219134101079086,444.05425787728194
chain,1,20.0,256,renyi_eff_dimensionality_alpha_5,5.237761290108299,0.03245698718937668,423.7761290108299
chain,1,20.0,256,geometric_mean_eff_dimensionality,81.68965284531123,0.06523489486349002,8068.965284531123
chain,1,20.0,256,mle_dimensionality,52.20046854121832,0.33113609888284457,5120.046854121832
chain,1,20.0,256,two_nn_dimensionality,64.60342338967111,0.3898496889647505,6360.342338967111
chain,1,20.0,256,danco_dimensionality,4.479634262932539,0.007010225744659483,347.96342629325386
chain,1,20.0,256,mind_mli_dimensionality,8.599220043937304,0.9341792550167247,759.9220043937304
chain,1,20.0,256,mind_mlk_dimensionality,48.742821714811804,0.17018886059559563,4774.282171481181
chain,1,20.0,256,ess_dimensionality,0.19136930095794463,0.0001168010107555415,80.86306990420553
chain,1,20.0,256,tle_dimensionality,52.20046854121832,0.33113609888284234,5120.046854121832
chain,1,20.0,256,isomap_dimensionality,44.4,12.521980673998822,4340.0
chain,1,10.0,256,pca_explained_variance_95,100.0,0.0,9900.0
chain,1,10.0,256,participation_ratio,7.045538219946906,0.02216488428841667,604.5538219946906
chain,1,10.0,256,shannon_entropy,11.575485455737553,0.021688951968124575,1057.5485455737553
chain,1,10.0,256,renyi_eff_dimensionality_alpha_2,7.045538219946913,0.022164884288410392,604.5538219946912
chain,1,10.0,256,renyi_eff_dimensionality_alpha_3,6.4447752249725045,0.029715105057637966,544.4775224972504
chain,1,10.0,256,renyi_eff_dimensionality_alpha_4,6.10109552480323,0.03691753431125837,510.10955248032303
chain,1,10.0,256,renyi_eff_dimensionality_alpha_5,5.838269539616006,0.04233837905952569,483.82695396160057
chain,1,10.0,256,geometric_mean_eff_dimensionality,9.518159067050258,0.009654994541029985,851.8159067050258
chain,1,10.0,256,mle_dimensionality,64.05001075773514,0.17425565730558495,6305.001075773514
chain,1,10.0,256,two_nn_dimensionality,73.3006017094341,1.10887370540227,7230.06017094341
chain,1,10.0,256,danco_dimensionality,4.5677094696369505,0.0030738673697730348,356.77094696369505
chain,1,10.0,256,mind_mli_dimensionality,9.264843351661657,0.8409806879828183,826.4843351661657
chain,1,10.0,256,mind_mlk_dimensionality,59.417123849252086,0.3212276553601514,5841.712384925208
chain,1,10.0,256,ess_dimensionality,0.1928495413472467,4.872642608848376e-05,80.71504586527534
chain,1,10.0,256,tle_dimensionality,64.05001075773514,0.17425565730558373,6305.001075773514
chain,1,10.0,256,isomap_dimensionality,11.8,4.969909455915671,1080.0
swiss_roll,2,,2,pca_explained_variance_95,3.0,0.0,50.0
swiss_roll,2,,2,participation_ratio,2.199671820901256,0.002925542803061347,9.98359104506279
swiss_roll,2,,2,shannon_entropy,2.369136515713177,0.0023847943771492523,18.456825785658857
swiss_roll,2,,2,renyi_eff_dimensionality_alpha_2,2.1996718209012607,0.0029255428030611212,9.983591045063033
swiss_roll,2,,2,renyi_eff_dimensionality_alpha_3,2.1403049444714646,0.0037532382038186706,7.015247223573229
swiss_roll,2,,2,renyi_eff_dimensionality_alpha_4,2.1099930597495047,0.004646309898757315,5.499652987475234
swiss_roll,2,,2,renyi_eff_dimensionality_alpha_5,2.089736399543762,0.005489944791994323,4.4868199771880946
swiss_roll,2,,2,geometric_mean_eff_dimensionality,909988059358979.4,78127155569307.23,4.549940296794887e+16
swiss_roll,2,,2,mle_dimensionality,2.2185578227553413,0.006470532552889472,10.927891137767066
swiss_roll,2,,2,two_nn_dimensionality,1.3469378965231877,0.1802887572111619,32.653105173840615
swiss_roll,2,,2,danco_dimensionality,1.99597285153229,0.0056105222627954275,0.20135742338549534
swiss_roll,2,,2,mind_mli_dimensionality,0.6105267448590617,0.029032073939216443,69.47366275704692
swiss_roll,2,,2,mind_mlk_dimensionality,2.04798657722612,0.008117548443555587,2.399328861306005
swiss_roll,2,,2,ess_dimensionality,0.8745151112582189,0.013178874196522992,56.27424443708906
swiss_roll,2,,2,tle_dimensionality,2.2185578227553413,0.006470532552889552,10.927891137767066
swiss_roll,2,,2,isomap_dimensionality,2.0,0.0,0.0
swiss_roll,2,30.0,256,pca_explained_variance_95,3.0,0.0,50.0
swiss_roll,2,30.0,256,participation_ratio,2.2025427025268676,0.006272962312565169,10.12713512634338
swiss_roll,2,30.0,256,shannon_entropy,2.3968816577299883,0.0049028018537539885,19.844082886499415
swiss_roll,2,30.0,256,renyi_eff_dimensionality_alpha_2,2.2025427025268622,0.006272962312567523,10.127135126343113
swiss_roll,2,30.0,256,renyi_eff_dimensionality_alpha_3,2.142263737107022,0.007822221445422054,7.113186855351095
swiss_roll,2,30.0,256,renyi_eff_dimensionality_alpha_4,2.111700104219663,0.009447315739642255,5.585005210983152
swiss_roll,2,30.0,256,renyi_eff_dimensionality_alpha_5,2.0913335045333215,0.011002267234074405,4.566675226666073
swiss_roll,2,30.0,256,geometric_mean_eff_dimensionality,891.5813463848693,0.2848119993438296,44479.06731924347
swiss_roll,2,30.0,256,mle_dimensionality,6.739259533559969,0.028693895637178328,236.96297667799845
swiss_roll,2,30.0,256,two_nn_dimensionality,18.080756564589933,0.1976056851366627,804.0378282294967
swiss_roll,2,30.0,256,danco_dimensionality,5.658032183570072,0.016250675319497525,182.90160917850363
swiss_roll,2,30.0,256,mind_mli_dimensionality,1.982587916581187,0.34407846365964784,0.8706041709406476
swiss_roll,2,30.0,256,mind_mlk_dimensionality,6.17610233865783,0.022044460624867524,208.8051169328915
swiss_roll,2,30.0,256,ess_dimensionality,0.2545512325508655,0.0005715754585817534,87.27243837245673
swiss_roll,2,30.0,256,tle_dimensionality,6.739259533559969,0.028693895637178328,236.96297667799845
swiss_roll,2,30.0,256,isomap_dimensionality,12.8,20.813457185196313,540.0
swiss_roll,2,20.0,256,pca_explained_variance_95,3.0,0.0,50.0
swiss_roll,2,20.0,256,participation_ratio,2.244776229469714,0.004211542887238908,12.23881147348569
swiss_roll,2,20.0,256,shannon_entropy,2.6213566579875858,0.002877175981725252,31.06783289937929
swiss_roll,2,20.0,256,renyi_eff_dimensionality_alpha_2,2.244776229469715,0.004211542887241069,12.238811473485756
swiss_roll,2,20.0,256,renyi_eff_dimensionality_alpha_3,2.173506196672131,0.005945321267450137,8.675309833606558
swiss_roll,2,20.0,256,renyi_eff_dimensionality_alpha_4,2.139303655126577,0.007602306478392341,6.965182756328847
swiss_roll,2,20.0,256,renyi_eff_dimensionality_alpha_5,2.117146298484069,0.009112922964292771,5.8573149242034495
swiss_roll,2,20.0,256,geometric_mean_eff_dimensionality,92.43707108195224,0.10936020949738008,4521.853554097612
swiss_roll,2,20.0,256,mle_dimensionality,28.453544636115463,0.11353813745007135,1322.677231805773
swiss_roll,2,20.0,256,two_nn_dimensionality,47.1773549217038,0.24455350253898486,2258.86774608519
swiss_roll,2,20.0,256,danco_dimensionality,4.735419736968997,0.006182515413202653,136.77098684844987
swiss_roll,2,20.0,256,mind_mli_dimensionality,7.752157302070683,0.8206996499748912,287.60786510353415
