sample_id,K_H_cross,log_knn_radius,local_label_variance,local_evaluation_count,r2_G,mse_G,field
1553,0.032489035086159204,-0.3286175308501484,149.69702034498522,1985.0,0.0007145353122182119,149.5900565378149,stellar_mass
1559,0.02184437787158062,-0.7128657891022453,95.6939105514001,1999.0,0.0019569852478514838,95.50663898014179,stellar_mass
1560,0.01968009257437095,-0.7432768037735917,88.69357797479012,2019.0,0.0012982145689084401,88.57843467969462,stellar_mass
1562,0.015344098401055991,-0.7447829905172708,88.43395438469722,2024.0,0.000423923574169649,88.3964651466765,stellar_mass
1573,0.02499242270371125,-0.613507261314771,41.38766842520806,2036.0,-0.0007145390258069817,41.41724152948503,stellar_mass
1580,0.016875272101235184,-0.6246092834179081,94.2544344300982,2032.0,0.001541449846804599,94.10914594658527,stellar_mass
1592,0.01644689214520532,-0.7041676665256171,82.86957572982305,2013.0,0.0014879192206437297,82.74627249528807,stellar_mass
1593,0.017996182000228917,-0.5694844719540807,65.61062741514202,2004.0,0.0014791316529243481,65.51358065936405,stellar_mass
1606,0.03500294290002285,-0.417658589590354,126.18744509626521,1989.0,0.0009966780999614011,126.06167683324769,stellar_mass
1627,0.028325512657719636,-0.6017112987274336,141.88801053593596,2013.0,-0.0002622566147947314,141.92522160525908,stellar_mass
1633,0.037495531524603276,-0.4098680365376247,123.53403090072224,2022.0,0.0013215629189063938,123.37077290626083,stellar_mass
1636,0.02781836440897776,-0.37516294079423235,128.42203893003352,1858.0,-0.00018675411712276713,128.44602227453302,stellar_mass
1642,0.02790704871638734,-0.43515795348988845,53.297532949712036,2019.0,0.004459480638960067,53.05985363341846,stellar_mass
1648,0.01812083628583148,-0.3478459025662411,140.1493581607856,1700.0,0.0018825310310932597,139.88552264506012,stellar_mass
1651,0.025695831338429138,-0.6457796156129093,112.43916365675193,1916.0,-1.7581651549303245e-05,112.44114052294783,stellar_mass
1662,0.016923456391689278,-0.7356585526612406,140.78977317604645,2033.0,-3.771938782781703e-05,140.79508368010306,stellar_mass
1668,0.037340885105632084,-0.36763978089166655,66.15824109818853,1998.0,0.0018438155825112323,66.03625750234015,stellar_mass
1678,0.03880536370161558,-0.28434034487045984,107.18062341286912,1787.0,-0.0007041087690884407,107.2560902296905,stellar_mass
1684,0.029627202403236415,-0.5017855036713729,99.21470174818006,1931.0,-9.489486868852204e-05,99.22411671427444,stellar_mass
1694,0.02505801817010387,-0.6395880454005088,122.76864095101068,1949.0,0.0007088540668805932,122.68161590058716,stellar_mass
1702,0.031157742720345875,-0.5336593614452111,115.74937169816272,1961.0,0.000953220010354805,115.63903708087405,stellar_mass
1704,0.025323944368146063,-0.5847359175509184,113.08905296226352,2008.0,0.000694353282100213,113.01052920716957,stellar_mass
1711,0.01750682112927454,-0.7723907404708681,99.9664097703301,2036.0,0.0004081433264124801,99.92560914731692,stellar_mass
1712,0.03720260833439416,-0.5063451218895324,126.74321817736593,1973.0,-0.00115059380442184,126.88904813895329,stellar_mass
1715,0.033424640595456204,-0.4461512542443345,117.75065227848239,1827.0,-0.0003944088332308304,117.79709417585971,stellar_mass
1719,0.02165423268405465,-0.5835177260274933,134.4134917616017,1952.0,5.727777091679709e-05,134.40579285641246,stellar_mass
1724,0.01938110834456453,-0.7633670167575047,82.32371733941031,2030.0,0.0020853900157180583,82.1520402812139,stellar_mass
1727,0.030755255923077086,-0.290050941988034,109.57851329400368,1747.0,-0.00024364524843645263,109.60521157809849,stellar_mass
1732,0.021935824615078054,-0.7012583839288627,84.6614751844003,1985.0,0.0006659939429805029,84.6050911547237,stellar_mass
1749,0.02031005380849543,-0.796260439252486,113.23642297627275,2008.0,0.0003524228321512002,113.19651587538478,stellar_mass
1760,0.02552882856962067,-0.32055858802784126,104.63685254682443,1717.0,-0.0007138312571985939,104.71154560282723,stellar_mass
1763,0.028357758717953086,-0.6291772854579039,70.60570291438779,2030.0,0.0026457977005188704,70.41889450797339,stellar_mass
1764,0.04343889073265346,-0.3297345436812992,135.6207588600388,2013.0,-0.0008526196675751052,135.7363917863743,stellar_mass
1768,0.03037691165496837,-0.5939363740545729,136.6174141191795,2004.0,-0.00019767370126544392,136.64441978908573,stellar_mass
1771,0.022198820099654726,-0.5358451840216157,133.49821511405312,1879.0,0.001212908741263674,133.3362939619982,stellar_mass
1772,0.030387792319238938,-0.046236769067954035,62.94282515683222,1910.0,0.0007247703680623996,62.89720606227641,stellar_mass
1776,0.02308831128026383,-0.6509779037246196,138.87638020604695,1973.0,0.00030906903712901723,138.83345781693671,stellar_mass
1791,0.029125665423875846,-0.6466589726368062,111.36707167714967,2038.0,0.0014212387602563492,111.20879247826585,stellar_mass
1794,0.014262029440807136,-0.8377472552127649,100.66129326892269,2019.0,0.00093514603395084,100.5671602597499,stellar_mass
1795,0.041597077837405336,-0.4532752636869486,135.94936922998698,2019.0,-0.000312438454583841,135.99184504081086,stellar_mass
1799,0.018624081045318725,-0.7185048847156466,156.12941491664438,1982.0,-0.00010625843698996995,156.14600498424159,stellar_mass
1801,0.017256277885211266,-0.6477953990825973,131.12715036795282,1994.0,0.0003780871244360995,131.0775728807347,stellar_mass
1807,0.02156312247600805,-0.6144906818546252,151.5169492251262,1886.0,0.0009207610178914027,151.3774383247299,stellar_mass
1814,0.021737242915282298,-0.6503180007347419,116.20711797658545,1952.0,0.0012827509268662496,116.05805318829253,stellar_mass
1818,0.03971587628336186,-0.2719537242180082,100.80649898826059,1904.0,0.0029754029143181926,100.50655903738871,stellar_mass
1820,0.01008445489763188,-0.23991548229404255,78.40046019445609,1990.0,0.000693072430540953,78.34612299695358,stellar_mass
1822,0.030776530007228083,-0.3056909603397238,116.41564598635388,1746.0,-0.0006529369754844083,116.49165806614327,stellar_mass
1833,0.032892049399771396,-0.53655681273065,112.14280803990717,1920.0,-0.00023894387672496187,112.16960387720705,stellar_mass
1848,0.0320877271407541,-0.5472484707201712,104.50345003985893,1951.0,-0.000727569189618027,104.57948353031674,stellar_mass
1849,0.021273012922410652,-0.7654085462167546,113.8219602668505,1991.0,-0.00026455056826391044,113.85207193112001,stellar_mass
1853,0.02509179220814789,-0.6112209071466678,119.4331514281248,1999.0,0.000296923847937669,119.39768887723143,stellar_mass
1854,0.027687457252053738,-0.46167118830273907,140.94796034558172,2025.0,-0.0005324297835955782,141.02300523760678,stellar_mass
1864,0.02037468766447121,-0.653664278024074,65.23479812572837,2026.0,-0.001305251159225973,65.31994592160386,stellar_mass
1872,0.026779521959113,-0.5838392331754091,88.83192671023077,2021.0,0.001609308102530016,88.68896877081265,stellar_mass
1875,0.024146701702586586,-0.292579001126835,47.44431234473005,2024.0,0.007013841551116506,47.11154545544243,stellar_mass
1884,0.03660673395446151,-0.42760658182746986,128.6917374698418,1949.0,-5.207537506302096e-05,128.69843914033805,stellar_mass
1885,0.019782925602349823,-0.7828099243833564,82.19014943449712,2030.0,0.0027205776016049343,81.96654475487306,stellar_mass
1887,0.02036965033786017,-0.7482833265797307,82.5977505580054,2028.0,0.0027144450176737056,82.37354350553217,stellar_mass
1888,0.02128166028983206,-0.6621960160400733,120.27653146241637,1982.0,0.00027714372607900994,120.24319757632702,stellar_mass
1890,0.022408706848155737,-0.7135673273642734,108.37790083583776,1985.0,0.0010527803180707673,108.26380271492397,stellar_mass
1891,0.04167994674310211,-0.3403296141979746,112.32792989940198,1809.0,0.0014661014915251513,112.16324575383653,stellar_mass
1894,0.03218401995375065,-0.4521510342617546,125.31350912612054,2000.0,0.00029195669153403436,125.27692300859157,stellar_mass
