family,model,parameter_count,log10_params,mode,k,k_frac,energy_retained,mknn,mknn_dense,mknn_full_ridge,lift,lift_frac_of_full
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,rank,1024,1.0,1.0,0.03756484589563625,0.022245956667683857,0.03756484589563625,0.015318889227952395,1.0
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,energy,8,0.0078125,0.5,0.025694232529752826,0.022245956667683857,0.03756484589563625,0.003448275862068969,0.22509960159362571
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,energy,31,0.0302734375,0.75,0.03548977723527617,0.022245956667683857,0.03756484589563625,0.01324382056759231,0.8645418326693227
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,energy,97,0.0947265625,0.9,0.03698504729935917,0.022245956667683857,0.03756484589563625,0.014739090631675313,0.9621513944223108
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,energy,168,0.1640625,0.95,0.03707659444613976,0.022245956667683857,0.03756484589563625,0.014830637778455905,0.9681274900398407
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,energy,360,0.3515625,0.99,0.03738175160207507,0.022245956667683857,0.03756484589563625,0.015135794934391211,0.9880478087649402
dinov2,official_legacy_cross_dino_large,300000000,8.477121254719663,energy,1024,1.0,1.0,0.03756484589563625,0.022245956667683857,0.03756484589563625,0.015318889227952395,1.0
dinov2,official_legacy_cross_dino_giant,1100000000,9.041392685158225,rank,8,0.005208333333333333,0.516592091247136,0.025236496795849862,0.022123893805309734,0.038999084528532194,0.003112602990540128,0.1844484629294756
dinov2,official_legacy_cross_dino_giant,1100000000,9.041392685158225,rank,16,0.010416666666666666,0.6474023235379447,0.03252975282270369,0.022123893805309734,0.038999084528532194,0.010405859017393958,0.6166365280289331
dinov2,official_legacy_cross_dino_giant,1100000000,9.041392685158225,rank,32,0.020833333333333332,0.7633870471869587,0.0366188587122368,0.022123893805309734,0.038999084528532194,0.014494964906927067,0.8589511754068716
dinov2,official_legacy_cross_dino_giant,1100000000,9.041392685158225,rank,64,0.041666666666666664,0.8577924780931103,0.03823619163869393,0.022123893805309734,0.038999084528532194,0.016112297833384193,0.9547920433996383
dinov2,official_legacy_cross_dino_giant,1100000000,9.041392685158225,rank,128,0.08333333333333333,0.9261791195875922,0.03848031736344217,0.022123893805309734,0.038999084528532194,0.016356423558132438,0.969258589511754
dinov2,official_legacy_cross_dino_giant,1100000000,9.041392685158225,rank,256,0.16666666666666666,0.9716202698873175,0.038999084528532194,0.022123893805309734,0.038999084528532194,0.01687519072322246,1.0
