boot_id,T
922,0.00850701492562016
923,0.009391063060632787
924,0.006346997512112952
925,0.007193467659871398
926,0.006940876487813362
927,0.006992035353335728
928,0.009158612442178107
929,0.004802925919678686
930,0.005192730687943322
931,0.007847224381904098
932,0.007879639633857783
933,0.004135623545186461
934,0.008271275661854803
935,0.008066936709792288
936,0.00753688945809307
937,0.0070822608476823045
938,0.006930203950046068
939,0.00655676494457653
940,0.006728095129624264
941,0.006290888498068951
942,0.0066533121933537
943,0.008733251617499002
944,0.004040106924376235
945,0.00925285275173325
946,0.008648736162337387
947,0.008281358404219147
948,0.010708233293083255
949,0.005756261059341259
950,0.007116483495716737
951,0.008200105144228271
952,0.007936727129529014
953,0.007547595677404593
954,0.009031555546641208
955,0.008693559161042166
956,0.00820974189798027
957,0.008802556005477295
958,0.0030763544316789538
959,0.006204194721306689
960,0.0059296882860287335
961,0.011326156747250352
962,0.00926784698949836
963,0.005350256395123281
964,0.006251895584075814
965,0.009150256530935642
966,0.00535265774252547
967,0.004534515100092155
968,0.008755094543433864
969,0.006653358739771287
970,0.011825202732252578
971,0.008414510362256631
972,0.009927176415045416
973,0.009398830513857094
974,0.00743513196303696
975,0.01137937323520676
976,0.008988706518881302
977,0.01004793686088156
978,0.008181128569661631
979,0.0075787808333875415
980,0.00784677375140751
981,0.007705721956874775
982,0.009056130796816789
983,0.006534397611708928
984,0.004637222987271485
985,0.006917448680772454
986,0.010097819558583548
987,0.007428002947155017
988,0.010988723788801197
989,0.008814872336017974
990,0.008412904945100594
991,0.004944723191974501
992,0.007143949953357928
993,0.004314990828870017
994,0.007772391243820891
995,0.006414370439478042
996,0.009421999641131863
997,0.004688641424394102
998,0.00548802075207775
999,0.006982158091120627
1000,0.00683413934835615
1001,0.005623002859332732
1002,0.004981765956559024
1003,0.007799222381100673
1004,0.005103525620393716
1005,0.007313122698093243
1006,0.00913862225028248
1007,0.003807431816868862
1008,0.00721539747241636
1009,0.007387073263974381
1010,0.007480108387767792
1011,0.006134285582356373
1012,0.007812412443844315
1013,0.006015565937345273
1014,0.008857093544588045
1015,0.011130809018157498
1016,0.004456138847052581
1017,0.009053544060064648
1018,0.00934800332910284
1019,0.009891168738859013
1020,0.006894140485801475
1021,0.007013890553398022
1022,0.007128582875098009
1023,0.003308131027510459
1024,0.005591603044695227
1025,0.008711660055866838
1026,0.007300975601152849
1027,0.00858013301111247
1028,0.008755337392200534
1029,0.006893977008462111
1030,0.007632293004561187
1031,0.012254573353244088
1032,0.005402504717378975
1033,0.0066773686980009074
1034,0.008810038712845226
1035,0.0062559053460150005
1036,0.008514703528394115
1037,0.0045154034232141645
1038,0.008303443059357329
1039,0.00862851883538546
1040,0.005636087014776211
1041,0.010246252921847304
1042,0.004979725464910574
1043,0.004781982571643531
1044,0.008906052471650567
1045,0.009064538271848006
1046,0.009300754816533656
1047,0.004373336280757654
1048,0.005874783236437801
1049,0.0071146849066142746
1050,0.007398611888510638
1051,0.006441903332125859
1052,0.008327405195490151
1053,0.006836016256408528
1054,0.007548749319408148
1055,0.008305741770162346
1056,0.005481358150003969
1057,0.008819490781721489
1058,0.0055100704086548285
1059,0.006049442197564213
1060,0.004169756962577908
1061,0.007745996774510236
1062,0.007421230142298604
1063,0.002020138569446491
1064,0.005640324925180675
1065,0.008724445271017131
1066,0.006994779061815779
1067,0.0076643658312434875
1068,0.008818124354091319
1069,0.009750213943714284
1070,0.00784458772321045
1071,0.006756238783058881
1072,0.008715091317944833
1073,0.010423289097138029
1074,0.006024762827591236
1075,0.011359256351934766
1076,0.0053038956151188945
1077,0.0063676436686057715
1078,0.0065147983358416345
1079,0.006543405791810883
1080,0.007705579200959843
1081,0.012219712334819948
1082,0.0025514920399087324
1083,0.007639458686357098
1084,0.005153118443710176
1085,0.005873336838261247
1086,0.00550584809811749
1087,0.009538617087784449
1088,0.0043810350387881265
1089,0.00884899714618034
1090,0.010242910717321502
1091,0.006078707128507476
1092,0.009835742928057539
1093,0.008374121860164218
1094,0.006350526660785187
1095,0.007975436164771452
1096,0.008217908922046872
1097,0.0073307899510541095
1098,0.00449785413300965
1099,0.007501914726887356
1100,0.00473755403765848
1101,0.007987710243941876
1102,0.005487135449391252
1103,0.010150238613527266
1104,0.004348715269088719
1105,0.009293969169957512
1106,0.007315858401678574
1107,0.006682394422692928
1108,0.00821700935679603
1109,0.00834927102660835
1110,0.00722138352127358
1111,0.005182718109710252
1112,0.007409058420511622
1113,0.004010095663747994
1114,0.00568816992821051
1115,0.007072978689941718
1116,0.007903691321850412
1117,0.005308036670690955
1118,0.008214475135658381
1119,0.00852816766002013
1120,0.0026879602061542587
1121,0.008658312651484599
1122,0.00678880609860674
1123,0.004807995963009748
1124,0.009838410712326091
1125,0.008738309951766198
1126,0.007036324696703872
1127,0.007706729045709753
1128,0.0072051689349720074
1129,0.0011837657319945295
1130,0.009955829955438622
1131,0.008932561656603505
1132,0.004767275865560789
1133,0.007662515459750202
1134,0.0027333093925596746
1135,0.0038527528916915783
1136,0.006566704933780291
1137,0.009661836882469068
1138,0.005496985200559332
1139,0.005507216624520419
1140,0.0100102470982756
1141,0.0068820471936058645
1142,0.007015108021560398
1143,0.01027449011120546
1144,0.0071386195552372465
1145,0.008667103904043271
1146,0.006652308366635887
1147,0.0066800580330950935
1148,0.005696349308241392
