dataset_id,label,canonical_label,is_discovery,d,k,raw,controlled,n,p_raw_pointwise,p_raw_fwer,p_ctl_pointwise,p_ctl_fwer,raw_lo,raw_hi,ctl_lo,ctl_hi,r2_L,missing_controls
physics_vit_base,mag_r_desi,mag_r,True,17,2048,0.024816697691375848,0.0821289274842357,512,0.5733426657334266,1.0,0.06379362063793621,0.5703429657034297,-0.060075066214553004,0.11127984570593086,-0.004828808605573819,0.16598416978913577,0.8370396106724943,
physics_vit_base,mag_r_desi,mag_r,True,18,2048,0.035157770710080236,0.10836809489477117,512,0.42225777422257776,0.9963003699630038,0.017298270172982702,0.19978002199780023,-0.05133142478633624,0.12211064732162293,0.021442473468881597,0.1949919293373687,0.8420646647612686,
physics_vit_base,mag_r_desi,mag_r,True,19,2048,0.031399713239463556,0.1009316420331651,512,0.47965203479652035,0.9989001099890011,0.0217978202179782,0.2900709929007099,-0.05451726223597945,0.113062495966985,0.01325549561133998,0.1877605089697742,0.8467087975139375,
physics_vit_base,mag_r_desi,mag_r,True,20,2048,0.027524755710729893,0.10696708237488699,512,0.5343465653434657,1.0,0.014698530146985302,0.21547845215478453,-0.05828204264041641,0.10908996147087141,0.017285892450568916,0.19380209220252093,0.8510054374297138,
physics_vit_base,mag_r_desi,mag_r,True,21,2048,0.014392028837612657,0.08548438376191621,512,0.7442255774422558,1.0,0.0524947505249475,0.5121487851214879,-0.07178223463722334,0.0957980775500264,-0.0016864783631402307,0.17008826034456648,0.854985537926532,
physics_vit_base,mag_r_desi,mag_r,True,22,2048,0.01533178907536994,0.10021754586237283,512,0.7247275272472753,1.0,0.021897810218978103,0.2993700629937006,-0.07133082085909903,0.10069462758709292,0.013224123224883927,0.18632389790350878,0.8586875757733362,
physics_vit_base,mag_r_desi,mag_r,True,23,2048,0.01936209180561662,0.11247636070770534,512,0.6604339566043396,1.0,0.0093990600939906,0.1633836616338366,-0.06842815001873377,0.10401544306494005,0.019671887290050906,0.20201571170641522,0.862151645749154,
physics_vit_base,mag_r_desi,mag_r,True,24,2048,-0.007631808000662331,0.0936814245945915,512,0.8638136186381362,1.0,0.029497050294970503,0.38776122387761225,-0.0946461432686732,0.07995636334719936,-0.0006324941911187302,0.17966162010907077,0.8653706240218413,
physics_vit_base,mag_r_desi,mag_r,True,25,2048,-0.029032118257439905,0.07332257584600771,512,0.5125487451254874,0.9997000299970003,0.0958904109589041,0.7234276572342766,-0.11534793334249564,0.05650570058468178,-0.020276022210582525,0.1596837164645483,0.868381615483449,
physics_vit_base,mag_r_desi,mag_r,True,26,2048,-0.03121750114122844,0.05570808442338723,512,0.47485251474852513,0.9989001099890011,0.20477952204779523,0.9416058394160584,-0.1188835270392882,0.055756423152358604,-0.03520065616752287,0.1404336196182809,0.8712478580450651,
physics_vit_base,mag_r_desi,mag_r,True,27,2048,-0.030034865945249515,0.05945746930110665,512,0.49475052494750527,0.9994000599940006,0.18038196180381963,0.9091090890910909,-0.11759512981081963,0.05796669364544263,-0.028690031583626107,0.14597422833306747,0.8739537916438691,
physics_vit_base,mag_r_desi,mag_r,True,28,2048,-0.012797047126883794,0.06175747230519221,512,0.7694230576942306,1.0,0.1611838816118388,0.8839116088391161,-0.09958171431027091,0.07759869199503314,-0.025675507776702917,0.14524460156267022,0.8765141814097808,
physics_vit_base,mag_r_desi,mag_r,True,29,2048,-0.013364470621216075,0.04090500580789875,512,0.7644235576442355,1.0,0.35166483351664835,0.9971002899710029,-0.09842658372081077,0.07654586754039001,-0.04892347537709457,0.12169149045363206,0.8789314172507252,
physics_vit_base,mag_r_desi,mag_r,True,30,2048,0.008921106117737672,0.05878566278710475,512,0.844015598440156,1.0,0.18088191180881913,0.9152084791520848,-0.08049351244681802,0.0995326470049527,-0.02848873406786972,0.14364813528153184,0.8812382143421966,
physics_vit_base,mag_r_desi,mag_r,True,31,2048,-0.04663074027621182,0.00035306946018013067,512,0.29257074292570745,0.948905109489051,0.9931006899310069,1.0,-0.1331133643224235,0.040931374381044876,-0.08894685680213733,0.08579130936973205,0.8834301289771668,
physics_vit_base,mag_r_desi,mag_r,True,32,2048,0.0001797981008590903,0.052319100405122394,512,0.9968003199680032,1.0,0.23127687231276872,0.9618038196180382,-0.0884942548242807,0.0869827799250995,-0.04118075093667709,0.13686615141837705,0.8855309128502057,
physics_vit_base,mag_r_desi,mag_r,True,33,2048,-0.01738364214133995,0.05840425121021731,512,0.6987301269873013,1.0,0.1877812218778122,0.9178082191780822,-0.10887518229738813,0.06878583337161474,-0.028345213918521735,0.14144991993180625,0.8875238869416637,
physics_vit_base,mag_r_desi,mag_r,True,34,2048,-0.02167537184667961,0.06967323774619197,512,0.6228377162283771,1.0,0.11488851114888511,0.7816218378162184,-0.11543431894486408,0.06713617248300977,-0.0178799855798039,0.15041976664157392,0.8894311125421017,
physics_vit_base,mag_r_desi,mag_r,True,35,2048,-0.0324044725917532,0.08829490249596594,512,0.46495350464953505,0.9985001499850015,0.045995400459954004,0.46905309469053097,-0.12006735064298181,0.056571906337632955,-0.0038881757910825027,0.17361031619194145,0.8912550232104998,
physics_vit_base,mag_r_desi,mag_r,True,36,2048,-0.04084175105021738,0.07982499055858824,512,0.3588641135886411,0.9812018798120188,0.07169283071692831,0.6127387261273872,-0.12762456732775915,0.04732186259785254,-0.013218114553751777,0.16281214144872602,0.8930119783927846,
