dataset_id,ok,d,lin_nmse,quad_nmse,quadN_nmse,lin_r2,quad_r2,lam,df,df_frac,n_tr,n_te,m_d,energy,test_sse_lin,sample_id,k,stage
physics_vit_base,,,,,,,,,,,,,,,,,,
desi_vit_base_hsc,1.0,13.0,0.176894900343242,0.1328446745874528,0.1328446745874528,0.8231050996567579,0.8671553254125471,89.46811167227666,77.77571890063881,0.8546782296773495,1024.0,1024.0,91.0,364.13261482149073,64.41320261057173,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1633722496603717,0.1197996392769993,0.1197996392769993,0.8366277503396282,0.8802003607230007,99.56814410126252,100.36234706610092,0.8363528922175075,1024.0,1024.0,120.0,364.13261482149073,59.48916445810056,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1568640864343023,0.1148977763894238,0.1148977763894238,0.8431359135656977,0.8851022236105761,104.88838548989774,112.22017325594706,0.8251483327643166,1024.0,1024.0,136.0,364.13261482149073,57.11932996490684,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1514195005690813,0.1111037219852171,0.1111037219852171,0.8485804994309186,0.8888962780147829,110.82808237183856,124.2420840606534,0.8120397651023099,1024.0,1024.0,153.0,364.13261482149073,55.13677867718379,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1470409729886722,0.1075911481432506,0.1075911481432506,0.8529590270113278,0.8924088518567495,115.74332650619374,137.29074767834717,0.8028698694640185,1024.0,1024.0,171.0,364.13261482149073,53.54241398026143,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1423779848430505,0.1039421251185113,0.1039421251185113,0.8576220151569495,0.8960578748814887,121.60047251631232,150.28337640024543,0.7909651389486602,1024.0,1024.0,190.0,364.13261482149073,51.84446791391457,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1058242396998061,0.0838689815594818,0.0838689815594818,0.8941757603001939,0.916131018440518,1234.149252564846,157.68712673882266,0.2986498612477701,1024.0,1024.0,528.0,364.13261482149073,38.53405711338661,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.103529248257207,0.0821640794370578,0.0821640794370578,0.8964707517427929,0.9178359205629422,1269.884639556436,163.081079325366,0.2906971110969091,1024.0,1024.0,561.0,364.13261482149073,37.69837587840008,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.101766821656962,0.0810492040766977,0.0810492040766977,0.898233178343038,0.9189507959233024,1303.8619186864626,168.26221466407287,0.2827936380908787,1024.0,1024.0,595.0,364.13261482149073,37.0566188720219,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.1001143540511001,0.0799805530431612,0.0799805530431612,0.8998856459488999,0.9200194469568388,1336.367518376155,173.62856630106236,0.2756008988905752,1024.0,1024.0,630.0,364.13261482149073,36.45490152179159,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.0985685333165125,0.0788549408525447,0.0788549408525447,0.9014314666834876,0.9211450591474551,1372.199071426429,178.89904836164084,0.2686171897321934,1024.0,1024.0,666.0,364.13261482149073,35.89201777566093,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.0967597811621495,0.0776616696260099,0.0776616696260099,0.9032402188378504,0.92233833037399,1407.619457411365,184.07441000231452,0.2618412660061373,1024.0,1024.0,703.0,364.13261482149073,35.23339212412873,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.0952537004851215,0.0766459394540594,0.0766459394540594,0.9047462995148784,0.9233540605459404,1443.7023087007735,189.04036365657996,0.2551152006161672,1024.0,1024.0,741.0,364.13261482149073,34.684979029070405,11997.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2606099994298966,0.2246924009255341,0.2246924009255342,0.7393900005701033,0.7753075990744659,65.37127765473278,40.63879078734274,0.9030842397187276,1024.0,1024.0,45.0,218.8284574746435,57.02888417771201,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2466432788217524,0.2144384888258911,0.2144384888258911,0.7533567211782476,0.7855615111741089,447.41642723655855,33.10423458178105,0.6018951742142009,1024.0,1024.0,55.0,218.8284574746435,53.97256825105249,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.2343185271522166,0.2012264830120775,0.2012264830120775,0.7656814728477834,0.7987735169879224,480.07496763761776,38.56754262275484,0.5843567064053763,1024.0,1024.0,66.0,218.8284574746435,51.27556185444993,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.2218250493945441,0.1888929016274844,0.1888929016274844,0.7781749506054559,0.8111070983725156,515.8503302505245,44.10833812695402,0.5654915144481284,1024.0,1024.0,78.0,218.8284574746435,48.54163338824468,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.2081359677133804,0.1758215721780691,0.1758215721780691,0.7918640322866195,0.8241784278219308,552.1229792791057,49.74573017834524,0.5466563755862114,1024.0,1024.0,91.0,218.8284574746435,45.54607275971125,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1892939340693895,0.1586287373940599,0.1586287373940599,0.8107060659306105,0.8413712626059401,616.2509835045818,62.11918750390229,0.5176598958658524,1024.0,1024.0,120.0,218.8284574746435,41.42289960171137,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1827703281535889,0.152747287176659,0.152747287176659,0.817229671846411,0.847252712823341,651.7003575550748,68.0472702902071,0.5003475756632875,1024.0,1024.0,136.0,218.8284574746435,39.99534898198428,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1754374517171158,0.1465305836638711,0.1465305836638711,0.8245625482828842,0.8534694163361288,688.8806506521206,73.94183375704759,0.4832799591963895,1024.0,1024.0,153.0,218.8284574746435,38.3907069425387,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.170233003139064,0.142021717298509,0.142021717298509,0.829766996860936,0.857978282701491,724.0802257647962,80.13615448643273,0.4686324823767996,1024.0,1024.0,171.0,218.8284574746435,37.251825488197525,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1632869090736849,0.136068648485661,0.136068648485661,0.836713090926315,0.863931351514339,759.5635253903995,86.55042108215426,0.4555285320113382,1024.0,1024.0,190.0,218.8284574746435,35.731822438396854,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1188945604915114,0.0995942672274782,0.0995942672274781,0.8811054395084885,0.9004057327725218,1208.9710737590262,166.0384690624587,0.3144667974667778,1024.0,1024.0,528.0,218.8284574746435,26.017513274483136,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1166830821659531,0.0978903728363665,0.0978903728363665,0.8833169178340469,0.9021096271636336,1243.5765191675373,171.7734891844745,0.3061916028243752,1024.0,1024.0,561.0,218.8284574746435,25.5335788837626,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1143230111797908,0.0959804280620748,0.0959804280620748,0.8856769888202092,0.9040195719379251,1280.7664623601588,177.20068932712584,0.2978162845834047,1024.0,1024.0,595.0,218.8284574746435,25.017128190330048,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.1123878053748986,0.0943597356162043,0.0943597356162043,0.8876121946251014,0.9056402643837956,1314.0682780058078,182.9097218653577,0.2903328918497741,1024.0,1024.0,630.0,218.8284574746435,24.593650089149516,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.1103788874652544,0.0929073764933732,0.0929073764933732,0.8896211125347456,0.9070926235066268,1351.150388821015,188.21549024701105,0.2826058412117282,1024.0,1024.0,666.0,218.8284574746435,24.15404168178889,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.1084331968964042,0.0914613201857184,0.0914613201857184,0.8915668031035958,0.9085386798142816,1383.583889563591,193.89175594230568,0.275806196219496,1024.0,1024.0,703.0,218.8284574746435,23.72826921588443,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.1063581398178821,0.0898503289550297,0.0898503289550297,0.8936418601821179,0.9101496710449702,1414.888336564285,199.53852705234172,0.2692827625537675,1024.0,1024.0,741.0,218.8284574746435,23.27418767621961,7034.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2240271930520638,0.1808829180011771,0.1808829180011771,0.7759728069479361,0.8191170819988228,59.26014436031756,40.73409627651149,0.9052021394780332,1024.0,1024.0,45.0,294.55438949539666,65.98819307981803,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2111444850885425,0.167812832796544,0.167812832796544,0.7888555149114574,0.832187167203456,65.4273841185356,49.24353598519056,0.8953370179125555,1024.0,1024.0,55.0,294.55438949539666,62.19353490057554,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.1980126185220694,0.1558131383229593,0.1558131383229593,0.8019873814779306,0.8441868616770407,70.40802163941244,58.50897074499684,0.8864995567423763,1024.0,1024.0,66.0,294.55438949539666,58.32548596115302,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.1880483311111099,0.1467259726322069,0.1467259726322069,0.8119516688888901,0.853274027367793,75.9748845947993,68.30726803416793,0.8757342055662556,1024.0,1024.0,78.0,294.55438949539666,55.39046136606119,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.1795752830167497,0.1384712652189636,0.1384712652189636,0.8204247169832503,0.8615287347810363,81.07775558588091,78.93098762244986,0.867373490356592,1024.0,1024.0,91.0,294.55438949539666,52.8946878574618,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1657790601372319,0.1252311012401689,0.1252311012401689,0.834220939862768,0.874768898759831,93.38942166770886,101.15168573811384,0.8429307144842821,1024.0,1024.0,120.0,294.55438949539666,48.83094984984301,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1596061237344897,0.1255377761822964,0.1255377761822964,0.8403938762655103,0.8744622238177036,623.0830976916227,67.51318553770685,0.4964204818949033,1024.0,1024.0,136.0,294.55438949539666,47.01268433633936,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1543972270219208,0.1213178501358989,0.1213178501358989,0.8456027729780792,0.8786821498641011,659.3422640230788,73.25709176100912,0.4788045213137851,1024.0,1024.0,153.0,294.55438949539666,45.47838094522404,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1494924576829382,0.1168862520686357,0.1168862520686357,0.8505075423170618,0.8831137479313643,693.0325288926024,79.44053217108817,0.4645645156203986,1024.0,1024.0,171.0,294.55438949539666,44.03365960696429,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1442778694517168,0.1130885151238354,0.1130885151238354,0.8557221305482832,0.8869114848761646,733.0015379778271,84.84227199304945,0.4465382736476287,1024.0,1024.0,190.0,294.55438949539666,42.497679754046985,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1054363398864586,0.0850184774242016,0.0850184774242016,0.8945636601135413,0.9149815225757983,1256.5692940943538,152.8407245431424,0.289471069210497,1024.0,1024.0,528.0,294.55438949539666,31.056736725884974,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1034699613044233,0.0835579172508151,0.0835579172508151,0.8965300386955767,0.9164420827491848,1291.543012070468,157.9724142457452,0.2815907562312749,1024.0,1024.0,561.0,294.55438949539666,30.47753128313673,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.101521704414232,0.0821788638031638,0.0821788638031638,0.898478295585768,0.9178211361968364,1326.315358336732,162.79577829231093,0.2736063500711108,1024.0,1024.0,595.0,294.55438949539666,29.90366366426623,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.0995774726623501,0.0806591975607723,0.0806591975607723,0.9004225273376498,0.9193408024392276,1358.2050563891871,168.10807644380827,0.2668382165774735,1024.0,1024.0,630.0,294.55438949539666,29.330981667553097,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.0978933216038504,0.0794809456305786,0.0794809456305786,0.9021066783961496,0.9205190543694214,1416.7412534841685,171.15197261359614,0.2569849438642584,1024.0,1024.0,666.0,294.55438949539666,28.834907580698697,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.0963240776027684,0.078401005201663,0.078401005201663,0.9036759223972316,0.921598994798337,1464.7757835990335,175.04576609239442,0.2489982447971471,1024.0,1024.0,703.0,294.55438949539666,28.37267987199068,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.0946845093175852,0.0771111150958026,0.0771111150958026,0.9053154906824148,0.9228888849041974,1497.772463485658,180.00205353496153,0.2429177510593273,1024.0,1024.0,741.0,294.55438949539666,27.88973783671252,15730.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2172096805855953,0.1826350555569258,0.1826350555569258,0.7827903194144047,0.8173649444430742,68.19295360030867,40.13683969147018,0.8919297709215596,1024.0,1024.0,45.0,313.7391111400236,68.14717211793311,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2043914689075575,0.1727670926708901,0.1727670926708901,0.7956085310924425,0.8272329073291098,455.7557064729087,32.13730719711941,0.584314676311262,1024.0,1024.0,55.0,313.7391111400236,64.12559777966086,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.1930401924361381,0.1620187625330444,0.1620187625330444,0.8069598075638618,0.8379812374669555,496.96174624643896,37.10198518353391,0.5621512906596047,1024.0,1024.0,66.0,313.7391111400236,60.56425838921309,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.1831686439675879,0.1486330334751874,0.1486330334751874,0.8168313560324121,0.8513669665248125,88.06397652318648,67.05075851195723,0.8596251091276568,1024.0,1024.0,78.0,313.7391111400236,57.467167547114464,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.175346398793507,0.1402071411269361,0.1402071411269361,0.8246536012064929,0.8597928588730639,91.54997511452744,77.72877687384849,0.8541623832291043,1024.0,1024.0,91.0,313.7391111400236,55.01302329907901,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1625676912911513,0.1329314599669214,0.1329314599669214,0.8374323087088487,0.8670685400330786,631.77969592153,59.82658751423333,0.4985548959519444,1024.0,1024.0,120.0,313.7391111400236,51.00384296577158,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1572965489544018,0.1274410544267983,0.1274410544267983,0.8427034510455982,0.8725589455732017,661.1495156347618,65.77235421260765,0.4836202515632916,1024.0,1024.0,136.0,313.7391111400236,49.350079454347245,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1517557633653651,0.1232588303741115,0.1232588303741115,0.8482442366346349,0.8767411696258884,709.5424392836164,70.95403845612776,0.4637518853341684,1024.0,1024.0,153.0,313.7391111400236,47.6117183086254,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1470227771074361,0.1191668986496043,0.1191668986496043,0.8529772228925638,0.8808331013503956,745.8872293568072,76.94231784535273,0.4499550751190218,1024.0,1024.0,171.0,313.7391111400236,46.126795407024815,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1427832798707064,0.1154016721123381,0.1154016721123381,0.8572167201292935,0.8845983278876619,778.95165400784,83.07192446916694,0.4372206551008786,1024.0,1024.0,190.0,313.7391111400236,44.79669931229266,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1050544961569104,0.08580613966773,0.08580613966773,0.8949455038430896,0.91419386033227,1271.7692900602542,154.09466393372506,0.2918459544199338,1024.0,1024.0,528.0,313.7391111400236,32.95970424553211,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1031343859681226,0.0843343055145488,0.0843343055145488,0.8968656140318774,0.9156656944854512,1313.410645843819,159.17986779370642,0.283743079846179,1024.0,1024.0,561.0,313.7391111400236,32.357290581610904,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1013390435693009,0.0830059264100736,0.0830059264100736,0.8986609564306991,0.9169940735899264,1353.0104299585716,164.1156562557909,0.2758246323626738,1024.0,1024.0,595.0,313.7391111400236,31.794021453212597,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.0996803102552926,0.0818397633222842,0.0818397633222841,0.9003196897447073,0.9181602366777158,1397.72936238056,168.36320157978776,0.2672431771107742,1024.0,1024.0,630.0,313.7391111400236,31.2736119376573,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.0978837883555088,0.0805067810509412,0.0805067810509412,0.9021162116444912,0.9194932189490588,1432.889681276678,173.68716540729554,0.2607915396505939,1024.0,1024.0,666.0,313.7391111400236,30.70997275367553,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.0961191484019741,0.0791979292437793,0.0791979292437793,0.903880851598026,0.9208020707562206,1469.5299997212303,178.62860644461605,0.2540947460094111,1024.0,1024.0,703.0,313.7391111400236,30.15633618317138,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.0944157635051173,0.0780061928259285,0.0780061928259285,0.9055842364948826,0.9219938071740714,1510.135133839262,183.13786228417464,0.2471496117195339,1024.0,1024.0,741.0,313.7391111400236,29.6219177197022,7336.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2095963249711784,0.1841714278321059,0.1841714278321059,0.7904036750288216,0.8158285721678941,415.9708846538845,27.620132474059297,0.6137807216457621,1024.0,1024.0,45.0,299.938345347256,62.865974902721,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.1982761870490428,0.1717836391194449,0.1717836391194449,0.8017238129509572,0.8282163608805551,446.8646940509025,32.8793970720717,0.5978072194922127,1024.0,1024.0,55.0,299.938345347256,59.47063146525294,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.1857842560818148,0.1590108763287811,0.1590108763287811,0.8142157439181852,0.8409891236712188,486.0329116389671,38.06824148114973,0.5767915375931777,1024.0,1024.0,66.0,299.938345347256,55.72382236075042,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.1758511278151073,0.1500248413176249,0.1500248413176249,0.8241488721848926,0.849975158682375,529.9629899500662,43.14129481110452,0.5530935232192886,1024.0,1024.0,78.0,299.938345347256,52.74449630431211,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.168403371112442,0.1422031682932624,0.1422031682932624,0.8315966288875579,0.8577968317067376,564.8608664046652,48.76154946666978,0.5358412029304372,1024.0,1024.0,91.0,299.938345347256,50.51062848236576,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1549802118343979,0.1300276238701481,0.1300276238701481,0.8450197881656021,0.8699723761298519,635.4757402859395,60.19043842321186,0.5015869868600988,1024.0,1024.0,120.0,299.938345347256,46.48450829917652,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1490256541171723,0.1239767641709738,0.1239767641709738,0.8509743458828276,0.8760232358290261,670.9539363196307,66.13298857666669,0.4862719748284315,1024.0,1024.0,136.0,299.938345347256,44.69850811019715,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1434964418458935,0.1192863647272606,0.1192863647272606,0.8565035581541064,0.8807136352727394,705.3113258154401,72.16822661152884,0.4716877556309074,1024.0,1024.0,153.0,299.938345347256,43.04008533047606,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1385321844262501,0.1150904370663506,0.1150904370663506,0.8614678155737499,0.8849095629336494,738.8500906787574,78.39404409370556,0.4584447023023717,1024.0,1024.0,171.0,299.938345347256,41.55111417415037,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1341627865662559,0.1116993834897432,0.1116993834897432,0.865837213433744,0.8883006165102568,776.6328057092629,84.09812597060812,0.4426217156347796,1024.0,1024.0,190.0,299.938345347256,40.24056420985988,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.0984745190939534,0.0822741849563947,0.0822741849563947,0.9015254809060466,0.9177258150436052,1250.9512858004591,158.8584931618611,0.3008683582611006,1024.0,1024.0,528.0,299.938345347256,29.536284315907142,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.096658627714326,0.0808788652044306,0.0808788652044306,0.903341372285674,0.9191211347955692,1310.7566407168697,162.5667471996202,0.2897802980385387,1024.0,1024.0,561.0,299.938345347256,28.991628860171375,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.0947136502926971,0.0794770566023781,0.0794770566023781,0.9052863497073028,0.920522943397622,1373.6906207824152,165.76079155377502,0.2785895656365966,1024.0,1024.0,595.0,299.938345347256,28.40825555059021,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.0930874490413448,0.0781612744123661,0.0781612744123661,0.9069125509586552,0.921838725587634,1401.205164134407,171.3915000784571,0.2720500001245351,1024.0,1024.0,630.0,299.938345347256,27.920495438057976,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.0914214107694848,0.076996257776849,0.076996257776849,0.9085785892305152,0.923003742223151,1447.1422131663933,175.56318023535164,0.2636083787317592,1024.0,1024.0,666.0,299.938345347256,27.4207866755111,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.0897357504911968,0.075718275512224,0.0757182755122239,0.9102642495088032,0.924281724487776,1491.521603571195,179.57886544684567,0.2554464657849867,1024.0,1024.0,703.0,299.938345347256,26.915192520823798,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.0881081708615599,0.0744714417558648,0.0744714417558648,0.91189182913844,0.9255285582441352,1528.5194921020643,184.11363294886732,0.2484664412265416,1024.0,1024.0,741.0,299.938345347256,26.4270189797896,5216.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.1740250366917946,0.1358829334457857,0.1358829334457857,0.8259749633082054,0.8641170665542143,65.27375427170922,39.49713863336254,0.8777141918525009,1024.0,1024.0,45.0,629.9957600958076,109.63503526634794,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.1636599344399033,0.1311614902378644,0.1311614902378644,0.8363400655600967,0.8688385097621355,448.2783373906773,30.91797324134796,0.5621449680245083,1024.0,1024.0,55.0,629.9957600958076,103.10506479469694,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.1566492906355035,0.1256237396532496,0.1256237396532496,0.8433507093644965,0.8743762603467504,494.2567159056909,35.26455682855201,0.5343114670992729,1024.0,1024.0,66.0,629.9957600958076,98.68838892238313,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.1504183141318678,0.1194329640156875,0.1194329640156875,0.8495816858681322,0.8805670359843125,525.6384501213972,40.57776933484435,0.520227811985184,1024.0,1024.0,78.0,629.9957600958076,94.76290014383602,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.1442823320124381,0.1136117361961255,0.1136117361961255,0.8557176679875619,0.8863882638038745,559.3751808594056,45.76988612757088,0.502965781621658,1024.0,1024.0,91.0,629.9957600958076,90.89725742457162,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1341711807002323,0.1034686322358926,0.1034686322358926,0.8658288192997677,0.8965313677641074,635.257812854879,56.54704603664925,0.4712253836387437,1024.0,1024.0,120.0,629.9957600958076,84.52727496819479,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1300521367047902,0.1005666352830267,0.1005666352830267,0.8699478632952098,0.8994333647169732,675.0520244014776,61.708735807964985,0.4537407044703307,1024.0,1024.0,136.0,629.9957600958076,81.93229471541821,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1260211909370973,0.0973889013529119,0.0973889013529119,0.8739788090629027,0.902611098647088,709.287336184497,67.31760666927003,0.4399843573154904,1024.0,1024.0,153.0,629.9957600958076,79.39281597259553,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1216564844544118,0.093788287187269,0.093788287187269,0.8783435155455882,0.9062117128127308,760.0428863042239,72.13967863030896,0.4218694656743214,1024.0,1024.0,171.0,629.9957600958076,76.64306939444097,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1183179178155176,0.0911039838440635,0.0911039838440635,0.8816820821844823,0.9088960161559364,805.6409105759585,76.8489657088337,0.4044682405728089,1024.0,1024.0,190.0,629.9957600958076,74.53978656714034,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.0879868228502096,0.0695117569569534,0.0695117569569534,0.9120131771497904,0.9304882430430466,1348.683933550952,138.40336359278567,0.262127582562094,1024.0,1024.0,528.0,629.9957600958076,55.431325339933,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.0865361581265836,0.0686524694435184,0.0686524694435184,0.9134638418734164,0.9313475305564816,1416.223617324372,140.54234396544584,0.2505211122378714,1024.0,1024.0,561.0,629.9957600958076,54.51741271472808,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.0850010138720828,0.0676909571221712,0.0676909571221712,0.9149989861279172,0.9323090428778288,1470.0520784684848,144.08825330834347,0.2421651316106612,1024.0,1024.0,595.0,629.9957600958076,53.55027834325712,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.0837349766587633,0.0669401399924763,0.0669401399924763,0.9162650233412368,0.9330598600075236,1514.1271932282048,147.56279810024864,0.2342266636511883,1024.0,1024.0,630.0,629.9957600958076,52.75268026674229,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.0822704557275166,0.065960880131045,0.065960880131045,0.9177295442724834,0.9340391198689548,1566.446720334826,151.2624637028142,0.2271208163705918,1024.0,1024.0,666.0,629.9957600958076,51.8300382894853,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.0809112075868817,0.0651538796714876,0.0651538796714876,0.9190887924131182,0.9348461203285124,1642.464521120339,153.01149166381362,0.2176550379286111,1024.0,1024.0,703.0,629.9957600958076,50.973717723967226,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.0798097661865052,0.0644015259670222,0.0644015259670222,0.9201902338134949,0.9355984740329778,1679.314727060712,157.0401488360384,0.2119300254197549,1024.0,1024.0,741.0,629.9957600958076,50.27981431173605,11683.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2375112685177922,0.1885657976399722,0.1885657976399722,0.7624887314822077,0.8114342023600278,67.08505430740907,39.7713118536674,0.8838069300814978,1024.0,1024.0,45.0,319.0758539342873,75.78411082133037,13957.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2238327292657889,0.173513050396324,0.173513050396324,0.7761672707342111,0.826486949603676,72.1916651659069,47.93079181341883,0.8714689420621605,1024.0,1024.0,55.0,319.0758539342873,71.41961922892375,13957.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.2112615412428996,0.161356660757599,0.1613566607575989,0.7887384587571004,0.838643339242401,77.82976454206054,56.811049034004014,0.8607734702121821,1024.0,1024.0,66.0,319.0758539342873,67.40845667555186,13957.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.2003610905318572,0.1511450359550313,0.1511450359550313,0.7996389094681428,0.8488549640449686,83.2605603542965,66.38611816141233,0.8511040789924658,1024.0,1024.0,78.0,319.0758539342873,63.93038605665742,13957.0,2048.0,fine_closest
