dataset_id,label,d,rho,null_mean,null_sd,T,scientific,family,maxT_global_p,survives_maxT
physics_vit_base,photo_z,31,0.05743314141003365,0.0005489108977450612,0.045994324784393636,1.2367662919054314,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,32,0.08821196434680288,0.00031119998168999965,0.045530272725835645,1.9306004357675322,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,33,0.11708515410585169,0.0003578644657515648,0.04548656309024397,2.566192776722143,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,34,0.13040634269022994,0.0006290445585355006,0.04565541451248529,2.842539039837313,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,35,0.16214677234278882,0.0004361542122177678,0.045666991384307895,3.541083246971643,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,36,0.158893209134921,0.00043433874694584544,0.04578822284826875,3.4606905560207055,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,37,0.1239927564931396,0.00026413819494798795,0.045801859488571975,2.701388539237433,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,38,0.07966254315731186,-9.31220629090034e-05,0.04560751262778128,1.7487396401363628,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,39,0.07689569867577566,-0.00020061142796109506,0.04562587786926851,1.6897496268376522,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,40,0.06860113588342102,-0.0002837080691596128,0.04553209019796141,1.5128856077787705,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,41,0.07515525354374795,-0.0005021115211696112,0.04586864260858564,1.6494354478838686,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,42,0.0848162111611835,-0.00030253739452676924,0.04574443661676883,1.8607453682030426,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,43,0.05447390924475893,-0.00014074652834213336,0.045816797261836094,1.1920225558540578,True,scientific,9.999000099990002e-05,False
physics_vit_base,photo_z,44,0.08652149578549347,-9.168298092111229e-05,0.04564847713758528,1.897394703997704,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,6,0.17939460165825521,0.001360463945251256,0.0450017254022776,3.956162483138778,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,7,0.16407170895274714,0.0014069430407497052,0.04502568296587862,3.6127106841503798,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,8,0.15918729829711264,0.001695049946498667,0.04487265015520264,3.5097603508125754,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,9,0.10755860112610291,0.00037465245591146814,0.04440458897506017,2.4138034186149384,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,10,0.150926510053673,0.0012092553909030567,0.04444306695367394,3.3687426391799313,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,11,0.11629423158352503,-0.000172803620066147,0.04451129159433393,2.616572807301257,True,scientific,9.999000099990002e-05,False
