sample_id,d,K_H_old,K_H_new,K_H_abs_diff,R_H_old,R_H_new,dS_old,dS_new,H_S_cosine,H_S_note,ridge_penalty,whitening
1056,12,0.02513977625856968,0.02513977625856968,0.0,0.4606872934302636,0.4606872934302636,0.004394209240217606,0.004394209240217606,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1060,12,0.022882531578057957,0.022882531578057957,0.0,0.511302178821677,0.511302178821677,0.0031299729627789928,0.0031299729627789928,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1069,12,0.056454287340947665,0.056454287340947665,0.0,0.6195768748286764,0.6195768748286764,0.007415305122049176,0.007415305122049176,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1083,12,0.05224815033033623,0.05224815033033623,0.0,0.6083303450722871,0.6083303450722871,0.013311428849374352,0.013311428849374352,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1090,12,0.027991955796931256,0.027991955796931256,0.0,0.5516312855299523,0.5516312855299523,0.002946076509942941,0.002946076509942941,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1094,12,0.03172367479443655,0.03172367479443655,0.0,0.5196016671963283,0.5196016671963283,0.004802026547895366,0.004802026547895366,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1098,12,0.04129309864179063,0.04129309864179063,0.0,0.5258759734150791,0.5258759734150791,0.008180878320490591,0.008180878320490591,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1106,12,0.05227849367682186,0.05227849367682186,0.0,0.6357001535532887,0.6357001535532887,0.004162692176305427,0.004162692176305427,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1108,12,0.03813626978802414,0.03813626978802414,0.0,0.5170198485695592,0.5170198485695592,0.007085684793037217,0.007085684793037217,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1109,12,0.03903371491251515,0.03903371491251515,0.0,0.5296238460554418,0.5296238460554418,0.0057851017697430505,0.0057851017697430505,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1111,12,0.03781947446253807,0.03781947446253807,0.0,0.6048108536982137,0.6048108536982137,0.005726875003892929,0.005726875003892929,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1112,12,0.038380786969617275,0.038380786969617275,0.0,0.49852494183523444,0.49852494183523444,0.007891985247715639,0.007891985247715639,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1124,12,0.02766946262526789,0.02766946262526789,0.0,0.5297684257079511,0.5297684257079511,0.003827825454300182,0.003827825454300182,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1128,12,0.03570953944823308,0.03570953944823308,0.0,0.5056550510385093,0.5056550510385093,0.0085146450503089,0.0085146450503089,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1130,12,0.025001487472346408,0.025001487472346408,0.0,0.4731103476408567,0.4731103476408567,0.005610494034772273,0.005610494034772273,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1131,12,0.023180123174012978,0.023180123174012978,0.0,0.48657309625561884,0.48657309625561884,0.004023662121107918,0.004023662121107918,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1132,12,0.04596619341254301,0.04596619341254301,0.0,0.6356537858570585,0.6356537858570585,0.003632759658376017,0.003632759658376017,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1133,12,0.04231170311781493,0.04231170311781493,0.0,0.6173115649698102,0.6173115649698102,0.0044662558801064735,0.0044662558801064735,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1138,12,0.03823847749928251,0.03823847749928251,0.0,0.59171407011449,0.59171407011449,0.003600238811213785,0.003600238811213785,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1141,12,0.03633179944153028,0.03633179944153028,0.0,0.5990430705767437,0.5990430705767437,0.004278287621036725,0.004278287621036725,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1144,12,0.029101542648230682,0.029101542648230682,0.0,0.501023858406071,0.501023858406071,0.004824059389648028,0.004824059389648028,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1152,12,0.0355324714040441,0.0355324714040441,0.0,0.5967640966225164,0.5967640966225164,0.003220075831404756,0.003220075831404756,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1167,12,0.02987603334294962,0.02987603334294962,0.0,0.4716926553057122,0.4716926553057122,0.0072493430645408806,0.0072493430645408806,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1172,12,0.017998700639404043,0.017998700639404043,0.0,0.35599136618037636,0.35599136618037636,0.004245586149318114,0.004245586149318114,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1173,12,0.0553406670476332,0.0553406670476332,0.0,0.6245809859183258,0.6245809859183258,0.0074611999154512885,0.0074611999154512885,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1174,12,0.042567495990577464,0.042567495990577464,0.0,0.5683393261065391,0.5683393261065391,0.0071674559618259085,0.0071674559618259085,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1180,12,0.04140636270349213,0.04140636270349213,0.0,0.5524506406851171,0.5524506406851171,0.009011038182143239,0.009011038182143239,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1181,12,0.03892360873966979,0.03892360873966979,0.0,0.5143542083166647,0.5143542083166647,0.00804339200431059,0.00804339200431059,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1183,12,0.025685332312613496,0.025685332312613496,0.0,0.49162693719601525,0.49162693719601525,0.0032940056362349424,0.0032940056362349424,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1185,12,0.03747732154082685,0.03747732154082685,0.0,0.5170743364626779,0.5170743364626779,0.008862041404427146,0.008862041404427146,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1193,12,0.039271104324747806,0.039271104324747806,0.0,0.5666527003468618,0.5666527003468618,0.0045856826019189615,0.0045856826019189615,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1200,12,0.022837460497013504,0.022837460497013504,0.0,0.49736102268871624,0.49736102268871624,0.004755216856665356,0.004755216856665356,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1205,12,0.04988056050783936,0.04988056050783936,0.0,0.6291837710953848,0.6291837710953848,0.00617982414096332,0.00617982414096332,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1206,12,0.0318413735546719,0.0318413735546719,0.0,0.5540233831171772,0.5540233831171772,0.0045550772084425265,0.0045550772084425265,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1208,12,0.02120527102146553,0.02120527102146553,0.0,0.4096273195853325,0.4096273195853325,0.00534706249654846,0.00534706249654846,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1215,12,0.04245895455436446,0.04245895455436446,0.0,0.6346918145623006,0.6346918145623006,0.004038491990741022,0.004038491990741022,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1220,12,0.030411178644004822,0.030411178644004822,0.0,0.5476031408273304,0.5476031408273304,0.0038645555621769747,0.0038645555621769747,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1225,12,0.031163158173812627,0.031163158173812627,0.0,0.5412699171751143,0.5412699171751143,0.0054965284421086835,0.0054965284421086835,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1235,12,0.02206864353157164,0.02206864353157164,0.0,0.4741460211370473,0.4741460211370473,0.0032711028882658868,0.0032711028882658868,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1237,12,0.033922158418449685,0.033922158418449685,0.0,0.5268597146056383,0.5268597146056383,0.003573298699029692,0.003573298699029692,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1243,12,0.016510527202776078,0.016510527202776078,0.0,0.35962801524180765,0.35962801524180765,0.004154414111872029,0.004154414111872029,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1246,12,0.03854239730918652,0.03854239730918652,0.0,0.5191363788426683,0.5191363788426683,0.008177395813254407,0.008177395813254407,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1248,12,0.025581574891723063,0.025581574891723063,0.0,0.3911280982414899,0.3911280982414899,0.007494405668876425,0.007494405668876425,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1256,12,0.03207638709334807,0.03207638709334807,0.0,0.546284043449454,0.546284043449454,0.003679933355851972,0.003679933355851972,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1257,12,0.025118930749532142,0.025118930749532142,0.0,0.49282024809796515,0.49282024809796515,0.004006797883812396,0.004006797883812396,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1260,12,0.021502959411858532,0.021502959411858532,0.0,0.4627828807305863,0.4627828807305863,0.0030705358139130113,0.0030705358139130113,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1268,12,0.027874177269177035,0.027874177269177035,0.0,0.5091600693602675,0.5091600693602675,0.004913386639782402,0.004913386639782402,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1269,12,0.029062666678713333,0.029062666678713333,0.0,0.5845588047212008,0.5845588047212008,0.003329112950586932,0.003329112950586932,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1279,12,0.029435469981017277,0.029435469981017277,0.0,0.5276487551532811,0.5276487551532811,0.005332624143011344,0.005332624143011344,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1300,12,0.019537906350632208,0.019537906350632208,0.0,0.4758757438556132,0.4758757438556132,0.0025750851616066937,0.0025750851616066937,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1307,12,0.029546706174682878,0.029546706174682878,0.0,0.5577226585010522,0.5577226585010522,0.003239158609540027,0.003239158609540027,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1308,12,0.048884711050883566,0.048884711050883566,0.0,0.5927134805654385,0.5927134805654385,0.01186621435917914,0.01186621435917914,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1309,12,0.043382828888681405,0.043382828888681405,0.0,0.6316722618367209,0.6316722618367209,0.00544448876489696,0.00544448876489696,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1311,12,0.0365142568886524,0.0365142568886524,0.0,0.513614022656993,0.513614022656993,0.00798392375545518,0.00798392375545518,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1314,12,0.022938337324186278,0.022938337324186278,0.0,0.50271481860832,0.50271481860832,0.0030990232306066902,0.0030990232306066902,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1316,12,0.035159824034727706,0.035159824034727706,0.0,0.5376462680275974,0.5376462680275974,0.007104189729943755,0.007104189729943755,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1322,12,0.022995474196775785,0.022995474196775785,0.0,0.474954299806804,0.474954299806804,0.004337377775937057,0.004337377775937057,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1323,12,0.04541741406867086,0.04541741406867086,0.0,0.5747250011072105,0.5747250011072105,0.0071481276590930065,0.0071481276590930065,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1336,12,0.023060596814949763,0.023060596814949763,0.0,0.4960948672966726,0.4960948672966726,0.0036673172474365858,0.0036673172474365858,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1339,12,0.016580721969974316,0.016580721969974316,0.0,0.39525317138908467,0.39525317138908467,0.004516426197460533,0.004516426197460533,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1344,12,0.04041649196918429,0.04041649196918429,0.0,0.6058635992711541,0.6058635992711541,0.0038404397424528724,0.0038404397424528724,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1345,12,0.04605238935610282,0.04605238935610282,0.0,0.6009310177049002,0.6009310177049002,0.006188506657690595,0.006188506657690595,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1346,12,0.02910703538358068,0.02910703538358068,0.0,0.5285551672067316,0.5285551672067316,0.003945535030470637,0.003945535030470637,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1347,12,0.04013684200379188,0.04013684200379188,0.0,0.5873880008254123,0.5873880008254123,0.004733373003909946,0.004733373003909946,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1351,12,0.036495409625113086,0.036495409625113086,0.0,0.5631732721296548,0.5631732721296548,0.0068490739000480975,0.0068490739000480975,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1356,12,0.04127181231465345,0.04127181231465345,0.0,0.6152553088664515,0.6152553088664515,0.004755837148240971,0.004755837148240971,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1361,12,0.01659380135216108,0.01659380135216108,0.0,0.4007922548652375,0.4007922548652375,0.003129518608784565,0.003129518608784565,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1368,12,0.036407438834047914,0.036407438834047914,0.0,0.5332162222991139,0.5332162222991139,0.010170784925685438,0.010170784925685438,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1373,12,0.02868037827377588,0.02868037827377588,0.0,0.5272344935497282,0.5272344935497282,0.0030781111359829082,0.0030781111359829082,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1379,12,0.04438755673611192,0.04438755673611192,0.0,0.624526655443748,0.624526655443748,0.009157347365908208,0.009157347365908208,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1397,12,0.03225758446676016,0.03225758446676016,0.0,0.545529067695084,0.545529067695084,0.004772233004587179,0.004772233004587179,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1403,12,0.016479585665753346,0.016479585665753346,0.0,0.37300059196276203,0.37300059196276203,0.0034702182164437546,0.0034702182164437546,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1409,12,0.028229832775609927,0.028229832775609927,0.0,0.44780658577107146,0.44780658577107146,0.005083546175228548,0.005083546175228548,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1419,12,0.06338098530101363,0.06338098530101363,0.0,0.6384950724463456,0.6384950724463456,0.009199957677083148,0.009199957677083148,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1429,12,0.04641445677482459,0.04641445677482459,0.0,0.6401179795353967,0.6401179795353967,0.004380059863069619,0.004380059863069619,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1430,12,0.035060331577218974,0.035060331577218974,0.0,0.5784006919579785,0.5784006919579785,0.004910546431528928,0.004910546431528928,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1432,12,0.02724468122256795,0.02724468122256795,0.0,0.5354824478729352,0.5354824478729352,0.004074442171804549,0.004074442171804549,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1434,12,0.035057259237270884,0.035057259237270884,0.0,0.4815182770617943,0.4815182770617943,0.00819609916625268,0.00819609916625268,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1436,12,0.04018853538705798,0.04018853538705798,0.0,0.602292877433199,0.602292877433199,0.00491091457706716,0.00491091457706716,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1446,12,0.030619633606492076,0.030619633606492076,0.0,0.5543869717423056,0.5543869717423056,0.003463284625331653,0.003463284625331653,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1452,12,0.04514280413921109,0.04514280413921109,0.0,0.6218368609266672,0.6218368609266672,0.004628519387460983,0.004628519387460983,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1461,12,0.037247150493129086,0.037247150493129086,0.0,0.6098528007866,0.6098528007866,0.0052199530266989315,0.0052199530266989315,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1469,12,0.06042562337530455,0.06042562337530455,0.0,0.589788862593137,0.589788862593137,0.010157571915624431,0.010157571915624431,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1474,12,0.030259886024978623,0.030259886024978623,0.0,0.4888193315880197,0.4888193315880197,0.0050050784797349476,0.0050050784797349476,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1480,12,0.02197645673574188,0.02197645673574188,0.0,0.4177773384511285,0.4177773384511285,0.0038616219399955297,0.0038616219399955297,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1481,12,0.037960990207264136,0.037960990207264136,0.0,0.5648554399152308,0.5648554399152308,0.004044356471331412,0.004044356471331412,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1483,12,0.03360579560919055,0.03360579560919055,0.0,0.5480787397699791,0.5480787397699791,0.004817391788856184,0.004817391788856184,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1493,12,0.04415635150730836,0.04415635150730836,0.0,0.6194164219942545,0.6194164219942545,0.005308594449525117,0.005308594449525117,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1507,12,0.02038164944172566,0.02038164944172566,0.0,0.3924321378918758,0.3924321378918758,0.004707010590936989,0.004707010590936989,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1508,12,0.02880890981673036,0.02880890981673036,0.0,0.4892348006039987,0.4892348006039987,0.008836807316038175,0.008836807316038175,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1519,12,0.02342419483047406,0.02342419483047406,0.0,0.4944767587891084,0.4944767587891084,0.003824891285148624,0.003824891285148624,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1521,12,0.03281469149860298,0.03281469149860298,0.0,0.5583727774634404,0.5583727774634404,0.0031424792161942605,0.0031424792161942605,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1524,12,0.028662421626631397,0.028662421626631397,0.0,0.5474318768934443,0.5474318768934443,0.004216886853646429,0.004216886853646429,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1534,12,0.026489377568845805,0.026489377568845805,0.0,0.47756007678272283,0.47756007678272283,0.004001207906730997,0.004001207906730997,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1537,12,0.055407914809386005,0.055407914809386005,0.0,0.6647979160895006,0.6647979160895006,0.004886640755285043,0.004886640755285043,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1541,12,0.02762252655983228,0.02762252655983228,0.0,0.4991472785893305,0.4991472785893305,0.003662679578337702,0.003662679578337702,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1542,12,0.031663515149210855,0.031663515149210855,0.0,0.5083657946147714,0.5083657946147714,0.006496708989925537,0.006496708989925537,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1550,12,0.036988186951472504,0.036988186951472504,0.0,0.5270954754951936,0.5270954754951936,0.007626063225870894,0.007626063225870894,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1551,12,0.02616657354156971,0.02616657354156971,0.0,0.5019064981327599,0.5019064981327599,0.0031071608572347032,0.0031071608572347032,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1553,12,0.025586257336561384,0.025586257336561384,0.0,0.40924454085141876,0.40924454085141876,0.010081540981082071,0.010081540981082071,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1559,12,0.03182350637293117,0.03182350637293117,0.0,0.5561906086376612,0.5561906086376612,0.0036198091354890495,0.0036198091354890495,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1560,12,0.044671510317383166,0.044671510317383166,0.0,0.6258828981962474,0.6258828981962474,0.004022128910401079,0.004022128910401079,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1562,12,0.02500909334642496,0.02500909334642496,0.0,0.5005452567548458,0.5005452567548458,0.0036901261554703525,0.0036901261554703525,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1573,12,0.03029278185977167,0.03029278185977167,0.0,0.552531379854835,0.552531379854835,0.004331972250383842,0.004331972250383842,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1580,12,0.025282342122969658,0.025282342122969658,0.0,0.52353683380313,0.52353683380313,0.0035248430589490455,0.0035248430589490455,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1592,12,0.03719327931051066,0.03719327931051066,0.0,0.5648561988340836,0.5648561988340836,0.004170066547976603,0.004170066547976603,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1593,12,0.019975844083956203,0.019975844083956203,0.0,0.3851395539204781,0.3851395539204781,0.004495990981740761,0.004495990981740761,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1606,12,0.03740979502726426,0.03740979502726426,0.0,0.5658261310427077,0.5658261310427077,0.006617911443572666,0.006617911443572666,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1627,12,0.02424801488412985,0.02424801488412985,0.0,0.4000878269516063,0.4000878269516063,0.0059757614384579934,0.0059757614384579934,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1633,12,0.04098107298337046,0.04098107298337046,0.0,0.5540551370554242,0.5540551370554242,0.007571670901234029,0.007571670901234029,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1636,12,0.03285462970763318,0.03285462970763318,0.0,0.5031658637876248,0.5031658637876248,0.007568986274054623,0.007568986274054623,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1642,12,0.05680465689321344,0.05680465689321344,0.0,0.6300963940488769,0.6300963940488769,0.0052036478109585005,0.0052036478109585005,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1648,12,0.023977062318286592,0.023977062318286592,0.0,0.4775663709874981,0.4775663709874981,0.0048916435916908085,0.0048916435916908085,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1651,12,0.028882098828292808,0.028882098828292808,0.0,0.5307483233750063,0.5307483233750063,0.004349594272298418,0.004349594272298418,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1662,12,0.02028123770484485,0.02028123770484485,0.0,0.42650535214991664,0.42650535214991664,0.003160638506687974,0.003160638506687974,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1668,12,0.038873576498008655,0.038873576498008655,0.0,0.5519468286304177,0.5519468286304177,0.007152464528917335,0.007152464528917335,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1678,12,0.04628520026402084,0.04628520026402084,0.0,0.5663339541283403,0.5663339541283403,0.008727120142611965,0.008727120142611965,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1684,12,0.03793080914136464,0.03793080914136464,0.0,0.5074641172428784,0.5074641172428784,0.005189593550767313,0.005189593550767313,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1694,12,0.03401245362013883,0.03401245362013883,0.0,0.5700348708935394,0.5700348708935394,0.004301042859697191,0.004301042859697191,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1702,12,0.028766708588504213,0.028766708588504213,0.0,0.4789105463419797,0.4789105463419797,0.004815317417342158,0.004815317417342158,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1704,12,0.025610881458590674,0.025610881458590674,0.0,0.48207714962789117,0.48207714962789117,0.005367144114097755,0.005367144114097755,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1711,12,0.017807855279327812,0.017807855279327812,0.0,0.44023552681751726,0.44023552681751726,0.0033085779523389647,0.0033085779523389647,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1712,12,0.025632795570585898,0.025632795570585898,0.0,0.4086849611003749,0.4086849611003749,0.007238359501388914,0.007238359501388914,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1715,12,0.03042321815913096,0.03042321815913096,0.0,0.4430891979337356,0.4430891979337356,0.007636550929510122,0.007636550929510122,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1719,12,0.02192054436369173,0.02192054436369173,0.0,0.463842345688105,0.463842345688105,0.005027113793585158,0.005027113793585158,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1724,12,0.04360310972344548,0.04360310972344548,0.0,0.6363181292247924,0.6363181292247924,0.003522394985975552,0.003522394985975552,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1727,12,0.03041048792606917,0.03041048792606917,0.0,0.4684463862415259,0.4684463862415259,0.008104277039456065,0.008104277039456065,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1732,12,0.023337410015769215,0.023337410015769215,0.0,0.48531148161741366,0.48531148161741366,0.0036607301532058044,0.0036607301532058044,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1749,12,0.02689706705249238,0.02689706705249238,0.0,0.5359021193078418,0.5359021193078418,0.0032844457521605365,0.0032844457521605365,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1760,12,0.0506712859642706,0.0506712859642706,0.0,0.5713447799191369,0.5713447799191369,0.009037980166067428,0.009037980166067428,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1763,12,0.038191418184317136,0.038191418184317136,0.0,0.5895277122120646,0.5895277122120646,0.004025611926363126,0.004025611926363126,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1764,12,0.05090720865884503,0.05090720865884503,0.0,0.5970623069088316,0.5970623069088316,0.010600850059199729,0.010600850059199729,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1768,12,0.034240332539237986,0.034240332539237986,0.0,0.5316131121945692,0.5316131121945692,0.004444617687386199,0.004444617687386199,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1771,12,0.0386796834038722,0.0386796834038722,0.0,0.5857400434810287,0.5857400434810287,0.0049067303818446815,0.0049067303818446815,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
