dataset_id,sample_id,k,d,r2_L,test_energy,test_sse_lin
desi_vit_base_hsc,11041,2048,14,0.8121392724172107,157.6469712180491,29.61567471424574
desi_vit_base_hsc,11041,2048,15,0.8206897152779447,157.6469712180491,28.267723294678046
desi_vit_base_hsc,11041,2048,16,0.827435533586695,157.6469712180491,27.204265469916297
desi_vit_base_hsc,11041,2048,17,0.8342491754585799,157.6469712180491,26.13011546584916
desi_vit_base_hsc,11041,2048,18,0.8393103011827068,157.6469712180491,25.3322443244868
desi_vit_base_hsc,11041,2048,19,0.8437448949762454,157.6469712180491,24.63314404435308
desi_vit_base_hsc,11041,2048,20,0.8486480860039471,157.6469712180491,23.860170829532386
desi_vit_base_hsc,11041,2048,21,0.8540026437797668,157.6469712180491,23.01604101396237
desi_vit_base_hsc,11041,2048,22,0.8583827595789838,157.6469712180491,22.32552902463148
desi_vit_base_hsc,11041,2048,23,0.8621978472399949,157.6469712180491,21.724092009941725
desi_vit_base_hsc,11041,2048,24,0.8658573305542994,157.6469712180491,21.14718554921864
desi_vit_base_hsc,11041,2048,25,0.8689642936178817,157.6469712180491,20.65738223255853
desi_vit_base_hsc,11041,2048,26,0.8724080306907528,157.6469712180491,20.114487513349097
desi_vit_base_hsc,11041,2048,27,0.8754586580389236,157.6469712180491,19.633565351595013
desi_vit_base_hsc,11041,2048,28,0.8783407668070129,157.6469712180491,19.17920963358476
desi_vit_base_hsc,11041,2048,29,0.8810048268102305,157.6469712180491,18.759228642934357
desi_vit_base_hsc,11041,2048,30,0.8838275580777835,157.6469712180491,18.31423360804215
desi_vit_base_hsc,11041,2048,31,0.8863269993528073,157.6469712180491,17.920204261297258
desi_vit_base_hsc,11041,2048,32,0.8884710309161401,157.6469712180491,17.582204179141947
desi_vit_base_hsc,11041,2048,33,0.8906071708792713,157.6469712180491,17.245448183856475
desi_vit_base_hsc,11041,2048,34,0.8925492782168033,157.6469712180491,16.93928084431421
desi_vit_base_hsc,11041,2048,35,0.8945335456122947,157.6469712180491,16.626467099328263
desi_vit_base_hsc,11041,2048,36,0.8966404155410269,157.6469712180491,16.294325436313244
desi_vit_base_hsc,11041,2048,37,0.8986416406861891,157.6469712180491,15.978838353453021
desi_vit_base_hsc,11041,2048,38,0.9003972453604286,157.6469712180491,15.70207259390291
