ok,d,lin_nmse,quad_nmse,quadN_nmse,lin_r2,quad_r2,lam,df,df_frac,n_tr,n_te,m_d,energy,test_sse_lin,dataset_id,sample_id,k,stage
1.0,16.0,0.18403115589956492,0.14485246410610955,0.14485246410610955,0.8159688441004351,0.8551475358938905,99.68239526822953,113.6992384573341,0.8360238121862802,1024.0,1024.0,136.0,152.66694850646354,28.095475001303843,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,17.0,0.17762247989234742,0.13966489077700192,0.13966489077700192,0.8223775201076526,0.860335109222998,105.15412192560842,126.45809644981114,0.8265235062079159,1024.0,1024.0,153.0,152.66694850646354,27.11708199131536,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,18.0,0.1713506255506824,0.1346245680735096,0.1346245680735096,0.8286493744493176,0.8653754319264904,110.9120060282729,139.6030195293087,0.8163919270719807,1024.0,1024.0,171.0,152.66694850646354,26.159577127496345,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,20.0,0.16073689643782182,0.12815350766069528,0.12815350766069528,0.8392631035621781,0.8718464923393048,772.0776232709338,92.77837078355937,0.441801765635997,1024.0,1024.0,210.0,152.66694850646354,24.53921149156171,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,22.0,0.15122615282453952,0.1206559648520166,0.1206559648520166,0.8487738471754604,0.8793440351479834,847.5979710499562,104.96109293795652,0.41486597999192304,1024.0,1024.0,253.0,152.66694850646354,23.08723528609456,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,23.0,0.14702995457230209,0.11764888813179429,0.11764888813179429,0.8529700454276979,0.8823511118682057,884.3902182382873,110.9901369226256,0.40213817725588985,1024.0,1024.0,276.0,152.66694850646354,22.446614503597317,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,24.0,0.14344243027838963,0.1148857118126016,0.1148857118126016,0.8565575697216103,0.8851142881873983,920.7269053739228,117.041950109094,0.39013983369698,1024.0,1024.0,300.0,152.66694850646354,21.898918116952895,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,26.0,0.13624965141074757,0.10967626048227679,0.1096762604822768,0.8637503485892524,0.8903237395177233,988.0230672418282,129.3210814622936,0.36843612952220395,1024.0,1024.0,351.0,152.66694850646354,20.800818515948208,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,28.0,0.130217344590409,0.1050394232884424,0.1050394232884424,0.869782655409591,0.8949605767115576,1063.7159282679952,141.08191729997947,0.34749240714280655,1024.0,1024.0,406.0,152.66694850646354,19.87988464123239,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,30.0,0.12457867311252503,0.10100651146615992,0.10100651146615992,0.875421326887475,0.8989934885338401,1134.854255071074,152.5734074240324,0.3281148546753385,1024.0,1024.0,465.0,152.66694850646354,19.019045873073413,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,32.0,0.11917521246095301,0.09723281817351354,0.09723281817351354,0.880824787539047,0.9027671818264864,1201.2667971011172,164.31530384417732,0.31120322697760855,1024.0,1024.0,528.0,152.66694850646354,18.194116024023167,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,34.0,0.11452768651002061,0.09386657332087218,0.09386657332087218,0.8854723134899793,0.9061334266791278,1269.3588472727508,175.96424898942755,0.2957382335956765,1024.0,1024.0,595.0,152.66694850646354,17.484592418989717,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,36.0,0.11021424263477995,0.09089003916160458,0.09089003916160458,0.88978575736522,0.9091099608383955,1338.2285153114829,187.41865932574234,0.2814093983870005,1024.0,1024.0,666.0,152.66694850646354,16.82607210500283,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,38.0,0.10651243808522938,0.08800472577850484,0.08800472577850484,0.8934875619147706,0.9119952742214952,1406.74221607916,198.39135842233634,0.2677346267507913,1024.0,1024.0,741.0,152.66694850646354,16.2609289004556,desi_vit_base_hsc,5521,2048,coarse_fixed
1.0,2.0,0.3786064684250692,0.3719721824474329,0.3719721824474329,0.6213935315749308,0.6280278175525671,155.06633245568423,2.4103413284654427,0.8034471094884809,1024.0,1024.0,3.0,352.7712126850332,133.5614629967094,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,4.0,0.29230813893132096,0.2784913232219234,0.2784913232219234,0.7076918610686791,0.7215086767780766,242.77698600019352,7.2457787708119445,0.7245778770811945,1024.0,1024.0,10.0,352.7712126850332,103.11789664850727,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,5.0,0.2654927551894672,0.24909332637972972,0.24909332637972972,0.7345072448105328,0.7509066736202703,274.9300705042812,10.606592535696503,0.7071061690464335,1024.0,1024.0,15.0,352.7712126850332,93.65820120727898,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,6.0,0.24220547379735669,0.22233803938688104,0.22233803938688104,0.7577945262026433,0.777661960613119,308.01343845277825,14.426052056431402,0.6869548598300668,1024.0,1024.0,21.0,352.7712126850332,85.44311871044656,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,7.0,0.22555736227400533,0.2058751059523222,0.2058751059523222,0.7744426377259946,0.7941248940476778,348.44182549443696,18.403854625395724,0.6572805223355616,1024.0,1024.0,28.0,352.7712126850332,79.57014421943822,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,8.0,0.21219069387916045,0.19174051182576463,0.19174051182576463,0.7878093061208395,0.8082594881742353,384.1357174088434,22.875163994976,0.6354212220826666,1024.0,1024.0,36.0,352.7712126850332,74.85476840023009,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,10.0,0.19073509793030174,0.16883857773447444,0.16883857773447444,0.8092649020696983,0.8311614222655256,461.3242150793848,32.53028681631947,0.5914597602967175,1024.0,1024.0,55.0,352.7712126850332,67.28585179847111,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,11.0,0.18110784876662156,0.15884057339340305,0.15884057339340305,0.8188921512333784,0.8411594266065969,495.23023962186807,37.766324271248706,0.5722170344128592,1024.0,1024.0,66.0,352.7712126850332,63.889635436178686,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,12.0,0.17171198445682131,0.1495377720264611,0.1495377720264611,0.8282880155431787,0.8504622279735389,532.2990015077585,43.13913863550674,0.5530658799423941,1024.0,1024.0,78.0,352.7712126850332,60.57504498938643,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,13.0,0.1631720605147123,0.1414261620063323,0.1414261620063323,0.8368279394852877,0.8585738379936677,571.5048985279872,48.36418883864516,0.5314746026224744,1024.0,1024.0,91.0,352.7712126850332,57.56240566409069,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,14.0,0.15641524680036412,0.13513742886871227,0.13513742886871227,0.8435847531996359,0.8648625711312877,605.9349918310766,54.0075454128485,0.5143575753604619,1024.0,1024.0,105.0,352.7712126850332,55.17879629619321,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,16.0,0.14424754402892942,0.12364307524282747,0.12364307524282747,0.8557524559710705,0.8763569247571725,678.7809106620427,65.56988677220505,0.4821315203838607,1024.0,1024.0,136.0,352.7712126850332,50.88638103392316,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,17.0,0.13994067093521284,0.12031042570644584,0.12031042570644584,0.8600593290647871,0.8796895742935542,711.594493561516,71.15943926007847,0.4650943742488789,1024.0,1024.0,153.0,352.7712126850332,49.36704018977221,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,18.0,0.13563200702076864,0.11672396619973531,0.11672396619973531,0.8643679929792314,0.8832760338002646,747.2399951858955,76.88832429615766,0.44963932336934304,1024.0,1024.0,171.0,352.7712126850332,47.84706759562149,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,20.0,0.12717683957428322,0.10925980500521291,0.10925980500521291,0.8728231604257168,0.8907401949947871,817.0137844509192,89.22248077562175,0.4248689560743893,1024.0,1024.0,210.0,352.7712126850332,44.86432792206982,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,22.0,0.12102558636168285,0.1038972887884704,0.1038972887884704,0.8789744136383172,0.8961027112115296,889.1607494470214,101.169342579422,0.3998788244245929,1024.0,1024.0,253.0,352.7712126850332,42.69434286672808,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,23.0,0.11829402388195177,0.10129085686361158,0.10129085686361158,0.8817059761180482,0.8987091431363884,922.5397387644354,107.33255820628733,0.3888860804575628,1024.0,1024.0,276.0,352.7712126850332,41.73072625822841,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,24.0,0.11554581334938767,0.09868065562074387,0.09868065562074388,0.8844541866506124,0.9013193443792561,957.0479132590805,113.5317453129739,0.3784391510432463,1024.0,1024.0,300.0,352.7712126850332,40.76123669594199,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,26.0,0.1101066231381502,0.09400221162386307,0.09400221162386307,0.8898933768618498,0.905997788376137,1037.4424534445595,124.46667400230575,0.3546059088384779,1024.0,1024.0,351.0,352.7712126850332,38.842446969099186,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,28.0,0.10520137191281721,0.09013124158012992,0.09013124158012992,0.8947986280871828,0.9098687584198701,1110.780515344299,135.70256915593149,0.33424278117224504,1024.0,1024.0,406.0,352.7712126850332,37.11201554581372,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,30.0,0.10054022826355549,0.08655627626753827,0.08655627626753827,0.8994597717364445,0.9134437237324617,1181.529839664894,147.14404259096284,0.3164388012708878,1024.0,1024.0,465.0,352.7712126850332,35.467698248164524,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,32.0,0.09655059940377358,0.0836014578065795,0.08360145780657952,0.9034494005962264,0.9163985421934205,1257.3356721800171,157.44720189774642,0.29819545813967124,1024.0,1024.0,528.0,352.7712126850332,34.06027203713605,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,34.0,0.09312342381089202,0.08059859823938655,0.08059859823938655,0.906876576189108,0.9194014017606135,1328.2843024742426,168.24156081385584,0.28275892573757283,1024.0,1024.0,595.0,352.7712126850332,32.851263147150675,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,36.0,0.09024172252220568,0.07837647621106716,0.07837647621106716,0.9097582774777944,0.9216235237889329,1396.9062457527994,178.9059713199485,0.2686275845644872,1024.0,1024.0,666.0,352.7712126850332,31.834681888944772,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,38.0,0.08718620812029544,0.07598667385734263,0.07598667385734263,0.9128137918797046,0.9240133261426574,1478.7857548415689,187.44054734770054,0.252956204247909,1024.0,1024.0,741.0,352.7712126850332,30.75678436800631,desi_vit_base_hsc,2857,2048,coarse_fixed
1.0,2.0,0.5580674411271789,0.542463398616,0.542463398616,0.4419325588728211,0.457536601384,141.0629405494287,2.4760768879354194,0.8253589626451397,1024.0,1024.0,3.0,165.6564921923492,92.4474947038888,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,4.0,0.4001646515211518,0.3688214395844994,0.3688214395844994,0.5998353484788481,0.6311785604155006,222.53129738336287,7.455826482039703,0.7455826482039704,1024.0,1024.0,10.0,165.6564921923492,66.28987247036783,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,5.0,0.35355132227085273,0.3181321363760431,0.3181321363760431,0.6464486777291473,0.6818678636239569,258.43188286742486,10.757641601771041,0.7171761067847361,1024.0,1024.0,15.0,165.6564921923492,58.56807185735625,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,6.0,0.31546353768267255,0.28370419584167617,0.28370419584167617,0.6845364623173275,0.7162958041583238,298.9059552806282,14.293117699003338,0.6806246523334922,1024.0,1024.0,21.0,165.6564921923492,52.258583067100496,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,7.0,0.2871670750666163,0.24793440252386018,0.24793440252386023,0.7128329249333837,0.7520655974761399,52.93245572175723,25.531089073137924,0.9118246097549259,1024.0,1024.0,28.0,165.6564921923492,47.57109032867268,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,8.0,0.26425028508992077,0.22386393352758435,0.22386393352758435,0.7357497149100792,0.7761360664724156,9.274582911371718,35.33501497515529,0.9815281937543135,1024.0,1024.0,36.0,165.6564921923492,43.77477528882451,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,10.0,0.22865676407873284,0.18640559933329903,0.18640559933329906,0.7713432359212672,0.813594400666701,70.05473605474455,48.68655128285255,0.8852100233245918,1024.0,1024.0,55.0,165.6564921923492,37.87847745333644,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,11.0,0.2161873085082541,0.17286113171989256,0.1728611317198926,0.7838126914917459,0.8271388682801074,75.07262695398542,57.92564987219727,0.8776613616999587,1024.0,1024.0,66.0,165.6564921923492,35.81283118398258,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,12.0,0.20542530690959576,0.1628799392071661,0.1628799392071661,0.7945746930904043,0.837120060792834,80.93748787554675,67.72388133247907,0.8682548888779368,1024.0,1024.0,78.0,165.6564921923492,34.03003575018039,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,13.0,0.19564754929383607,0.1542588153166054,0.1542588153166054,0.8043524507061639,0.8457411846833947,86.46697311129121,78.22975677167082,0.8596676568315474,1024.0,1024.0,91.0,165.6564921923492,32.41028672204661,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,14.0,0.1856388002127167,0.14619885289037957,0.14619885289037957,0.8143611997872833,0.8538011471096204,91.83316681664267,89.22263604510685,0.8497393909057795,1024.0,1024.0,105.0,165.6564921923492,30.752272458034977,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,16.0,0.16984504629604594,0.13319133706973527,0.13319133706973527,0.8301549537039541,0.8668086629302647,102.9162299250492,112.94191528071167,0.8304552594169976,1024.0,1024.0,136.0,165.6564921923492,28.135934585650123,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,17.0,0.16337035472989506,0.1279198440614286,0.1279198440614286,0.836629645270105,0.8720801559385714,108.84144640596588,125.59325666970062,0.8208709586254943,1024.0,1024.0,153.0,165.6564921923492,27.063359892774177,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,18.0,0.15742453215670899,0.12311159149417944,0.12311159149417944,0.8425754678432911,0.8768884085058206,114.72659112032669,138.65459566943485,0.8108455887101453,1024.0,1024.0,171.0,165.6564921923492,26.078395782102085,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,20.0,0.14635081081376342,0.11719606611901556,0.11719606611901556,0.8536491891862366,0.8828039338809844,794.4464876661799,90.7351302799591,0.43207204895218615,1024.0,1024.0,210.0,165.6564921923492,24.243961948914173,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,22.0,0.1383278932878287,0.11170826142912026,0.11170826142912026,0.8616721067121713,0.8882917385708797,867.6994725891745,102.57702969838232,0.4054428051319459,1024.0,1024.0,253.0,165.6564921923492,22.91491357441931,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,23.0,0.1349108485336386,0.1091667134581925,0.10916671345819252,0.8650891514663615,0.8908332865418075,905.1675850691939,108.5524620466843,0.39330602190827646,1024.0,1024.0,276.0,165.6564921923492,22.34885792677591,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,24.0,0.13172096729374147,0.10660322203827613,0.10660322203827613,0.8682790327062585,0.8933967779617239,939.5610497749235,114.76901094693321,0.3825633698231107,1024.0,1024.0,300.0,165.6564921923492,21.820433390064366,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,26.0,0.12525956178886768,0.10159704063719158,0.10159704063719158,0.8747404382111323,0.8984029593628085,1010.50963053341,126.860461032089,0.3614258149062365,1024.0,1024.0,351.0,165.6564921923492,20.750059619494643,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,28.0,0.11935922314219914,0.09716231533385006,0.09716231533385006,0.8806407768578008,0.9028376846661499,1074.3081640554774,139.0868974178058,0.3425785650684872,1024.0,1024.0,406.0,165.6564921923492,19.772630216540577,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,30.0,0.11335296535478108,0.09268856604416789,0.09268856604416789,0.8866470346452189,0.9073114339558321,1147.2454190642907,150.5931742224068,0.32385628865033717,1024.0,1024.0,465.0,165.6564921923492,18.77765462027392,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,32.0,0.10900572638080662,0.08965781077209714,0.08965781077209715,0.8909942736191934,0.9103421892279029,1215.7508955232504,162.10113138704745,0.3070097185360747,1024.0,1024.0,528.0,165.6564921923492,18.057506261123443,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,34.0,0.10482322790808364,0.08656953196423577,0.0865695319642358,0.8951767720919164,0.9134304680357642,1286.011636173885,173.244557219172,0.2911673230574319,1024.0,1024.0,595.0,165.6564921923492,17.364648235532297,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,36.0,0.10081676821738343,0.08367225908087265,0.08367225908087265,0.8991832317826166,0.9163277409191274,1356.9140460314948,184.43832829935474,0.276934426875908,1024.0,1024.0,666.0,165.6564921923492,16.700952177060856,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,38.0,0.0971249374927691,0.08098859362226751,0.08098859362226751,0.9028750625072309,0.9190114063777325,1425.5837693683147,195.03165364919295,0.26320061221213625,1024.0,1024.0,741.0,165.6564921923492,16.089376449453308,desi_vit_base_hsc,7140,2048,coarse_fixed
1.0,2.0,0.5637937789777534,0.5396914162231446,0.5396914162231448,0.4362062210222466,0.46030858377685535,141.24153794672222,2.509487642010545,0.8364958806701818,1024.0,1024.0,3.0,170.88800903730936,96.34559639712911,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,4.0,0.4219887940679603,0.38951434199338736,0.38951434199338725,0.5780112059320397,0.6104856580066127,208.59902345176215,7.540830898639104,0.7540830898639104,1024.0,1024.0,10.0,170.88800903730936,72.11282485432888,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,5.0,0.3709834597707099,0.3379070311637246,0.3379070311637246,0.6290165402292901,0.6620929688362753,242.3864060740562,10.956373331933651,0.7304248887955768,1024.0,1024.0,15.0,170.88800903730936,63.39662482598936,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,6.0,0.3271694580882174,0.2918495827297269,0.29184958272972694,0.6728305419117826,0.7081504172702731,275.51018610832176,14.835023562420313,0.7064296934485863,1024.0,1024.0,21.0,170.88800903730936,55.9093373105109,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,7.0,0.29517165318107563,0.25322671520923035,0.25322671520923035,0.7048283468189244,0.7467732847907697,50.32489201247698,25.69436605914633,0.9176559306837975,1024.0,1024.0,28.0,170.88800903730936,50.441296136365196,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,8.0,0.27280924915949634,0.22957463527131705,0.22957463527131705,0.7271907508405037,0.770425364728683,55.73868375575305,32.76795603591474,0.9102210009976317,1024.0,1024.0,36.0,170.88800903730936,46.61982943582959,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,10.0,0.2387524584262297,0.19805586770748954,0.19805586770748954,0.7612475415737703,0.8019441322925105,66.93654341096725,48.939261235104524,0.8898047497291731,1024.0,1024.0,55.0,170.88800903730936,40.799932273221366,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,11.0,0.22484156065400035,0.1839357114055149,0.1839357114055149,0.7751584393459996,0.8160642885944851,71.8711158338682,58.18188824894448,0.8815437613476437,1024.0,1024.0,66.0,170.88800903730936,38.42272664900355,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,12.0,0.212032069868575,0.16868190628091032,0.16868190628091032,0.787967930131425,0.8313180937190897,77.15815856667676,68.10996587436082,0.8732046906969336,1024.0,1024.0,78.0,170.88800903730936,36.23373827190046,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,13.0,0.20145558019223794,0.15847161348769376,0.15847161348769376,0.798544419807762,0.8415283865123062,82.16158742044541,78.80967023443988,0.866040332246592,1024.0,1024.0,91.0,170.88800903730936,34.42634300850756,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,14.0,0.19187355081626864,0.15116301619051145,0.15116301619051142,0.8081264491837313,0.8488369838094886,88.12775174643829,89.83246153229254,0.8555472526885004,1024.0,1024.0,105.0,170.88800903730936,32.78888908591115,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,16.0,0.1767416147924965,0.14271166254681225,0.14271166254681225,0.8232583852075035,0.8572883374531878,629.2406506588583,67.46910003913094,0.49609632381713925,1024.0,1024.0,136.0,170.88800903730936,30.203022665928792,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,17.0,0.16906881388518613,0.13267345709509173,0.13267345709509173,0.8309311861148139,0.8673265429049083,105.67785155425906,126.04336559159756,0.8238128470039057,1024.0,1024.0,153.0,170.88800903730936,28.891832995138863,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,18.0,0.1634901117974728,0.13136756443701242,0.13136756443701242,0.8365098882025273,0.8686324355629875,706.3930970454155,79.17983153778457,0.46303995051336005,1024.0,1024.0,171.0,170.88800903730936,27.93849970235725,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,20.0,0.15276238126446992,0.12203658203860429,0.12203658203860429,0.84723761873553,0.8779634179613958,775.6091854013378,91.53273856100745,0.435870183623845,1024.0,1024.0,210.0,170.88800903730936,26.105259190083633,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,22.0,0.14369464289454792,0.11574851340624415,0.11574851340624415,0.8563053571054521,0.8842514865937559,845.3228799090514,103.43982931120364,0.4088530802814373,1024.0,1024.0,253.0,170.88800903730936,24.555691433576445,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,23.0,0.13995654594157605,0.11276689201425596,0.11276689201425596,0.860043454058424,0.8872331079857441,882.3652292448699,109.44995547895373,0.39655780970635407,1024.0,1024.0,276.0,170.88800903730936,23.916895487694653,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,24.0,0.13621635081010408,0.11017876712126343,0.11017876712126343,0.8637836491898959,0.8898212328787366,920.2967046501445,115.04933241442689,0.38349777471475627,1024.0,1024.0,300.0,170.88800903730936,23.27774098826637,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,26.0,0.12922321053907138,0.105001168166967,0.105001168166967,0.8707767894609286,0.894998831833033,987.6912090950533,127.2446674982851,0.3625204202230345,1024.0,1024.0,351.0,170.88800903730936,22.08269717043096,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,28.0,0.12324949500361182,0.10056053456734126,0.10056053456734126,0.8767505049963882,0.8994394654326587,1061.2302234828494,138.83285079570044,0.34195283447216857,1024.0,1024.0,406.0,170.88800903730936,21.06186081602103,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,30.0,0.11833517458614683,0.09707621513141894,0.09707621513141894,0.8816648254138532,0.902923784868581,1131.4700722531022,150.5228953543692,0.3237051512997187,1024.0,1024.0,465.0,170.88800903730936,20.22206238410904,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,32.0,0.11379335347595655,0.09389990357111867,0.09389990357111867,0.8862066465240435,0.9061000964288813,1199.0305711054796,162.16822544656722,0.3071367906184985,1024.0,1024.0,528.0,170.88800903730936,19.445919617185,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,34.0,0.10959531016621428,0.09057908324374014,0.09057908324374014,0.8904046898337857,0.9094209167562599,1268.3878055170312,174.2129984490471,0.29279495537654976,1024.0,1024.0,595.0,170.88800903730936,18.728524354130748,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,36.0,0.10566219729000743,0.08780030881042745,0.08780030881042745,0.8943378027099925,0.9121996911895726,1340.7245618127135,185.06924573453372,0.27788175035215273,1024.0,1024.0,666.0,170.88800903730936,18.056402525396756,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,38.0,0.10166069967380749,0.0847744371391227,0.0847744371391227,0.8983393003261925,0.9152255628608773,1411.943778845213,195.65927259470135,0.264047601342377,1024.0,1024.0,741.0,170.88800903730936,17.372594564596806,desi_vit_base_hsc,10974,2048,coarse_fixed
1.0,2.0,0.3858915155807481,0.3735175272818799,0.3735175272818799,0.6141084844192519,0.6264824727181201,151.8001645534763,2.455660799936698,0.8185535999788994,1024.0,1024.0,3.0,452.27448458620427,174.52888631547205,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,4.0,0.30427174349939223,0.28321566952881766,0.2832156695288177,0.6957282565006078,0.7167843304711823,235.83818583758358,7.345461495559191,0.7345461495559191,1024.0,1024.0,10.0,452.27448458620427,137.61434596533337,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,5.0,0.2793361278189762,0.2515183837625914,0.2515183837625914,0.7206638721810238,0.7484816162374086,43.31824244502796,13.977668486250774,0.9318445657500516,1024.0,1024.0,15.0,452.27448458620427,126.33660323563353,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,6.0,0.2559901163582558,0.22567597339383888,0.22567597339383885,0.7440098836417441,0.7743240266061611,49.35670088172469,19.34998526883152,0.9214278699443581,1024.0,1024.0,21.0,452.27448458620427,115.7777979350926,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,7.0,0.23491995507834415,0.2008965939038407,0.2008965939038407,0.7650800449216558,0.7991034060961593,54.23524602370987,25.612848972958894,0.9147446061771033,1024.0,1024.0,28.0,452.27448458620427,106.24830160207236,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,8.0,0.21789526482201144,0.18146599064028984,0.18146599064028984,0.7821047351779886,0.8185340093597102,59.71519008659947,32.6220737143167,0.906168714286575,1024.0,1024.0,36.0,452.27448458620427,98.54846859114971,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,10.0,0.19408806607168574,0.15761206309996573,0.15761206309996573,0.8059119339283143,0.8423879369000342,70.75605042698632,48.74070753679607,0.8861946824872013,1024.0,1024.0,55.0,452.27448458620427,87.78108004690483,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,11.0,0.185982165813566,0.14926536763370896,0.14926536763370896,0.814017834186434,0.850734632366291,76.42893484892171,57.71805878675638,0.8745160422235815,1024.0,1024.0,66.0,452.27448458620427,84.11498818555654,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,12.0,0.17680202696015482,0.14077650460726193,0.14077650460726193,0.8231979730398452,0.859223495392738,81.71430091886637,67.53682929194129,0.8658567857941191,1024.0,1024.0,78.0,452.27448458620427,79.96304561720021,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,13.0,0.1695580744091173,0.13250680255915062,0.13250680255915062,0.8304419255908827,0.8674931974408494,87.48092154956318,77.91571329854384,0.8562166296543279,1024.0,1024.0,91.0,452.27448458620427,76.6867907108128,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,14.0,0.16387061100589462,0.1281481020915791,0.1281481020915791,0.8361293889941054,0.8718518979084209,93.02613629018376,88.69146185529819,0.844680589098078,1024.0,1024.0,105.0,452.27448458620427,74.11449613151736,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,16.0,0.1523654000579329,0.11780293642206138,0.11780293642206138,0.8476345999420671,0.8821970635779386,104.8024330898823,111.76710538114908,0.8218169513319785,1024.0,1024.0,136.0,452.27448458620427,68.91098277997241,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,17.0,0.14808601460356938,0.11440183058033525,0.11440183058033525,0.8519139853964306,0.8855981694196647,110.37406948403232,123.8142798399622,0.8092436590847203,1024.0,1024.0,153.0,452.27448458620427,66.97552592925446,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,18.0,0.143626075378636,0.1135584922025227,0.1135584922025227,0.856373924621364,0.8864415077974773,730.1644345668976,76.53545251415466,0.44757574569681086,1024.0,1024.0,171.0,452.27448458620427,64.95840921501193,desi_vit_base_hsc,1301,2048,coarse_fixed
1.0,20.0,0.1352661401742687,0.10443868672656498,0.10443868672656498,0.8647338598257313,0.895561313273435,126.32632374181459,162.8550818627679,0.7755003898227042,1024.0,1024.0,210.0,452.27448458620427,61.17742382928263,desi_vit_base_hsc,1301,2048,coarse_fixed
